run,global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,u_phys_data,u_phys_div,u_phys_mx,u_phys_my,v_phys_data,v_phys_div,v_phys_mx,v_phys_my,p_phys_mx,p_phys_my,is_best
5_to_8,140,1,25,8,165,0.00020365873019104723,0.00016794389793945978,0.006410745228247623,0.0031584908206611314,0.001547431122830021,0.0008421948224796223,0.039780344365692284,0.0992772747129064,0.0034317151889507484,0.007263697551151017,0.0002098689591001685,8.646914351582001e-05,4.50244571864617e-05,2.9488099618142805e-05,0.00017169854412447477,8.322245822090364e-05,4.370302752106649e-05,3.0580301704075584e-05,4.401398273260658e-05,3.404396845992811e-05,1
5_to_8,141,1,26,8,165,0.00019776739465786583,0.00016438664919228793,0.006409848628925388,0.0031413103919090356,0.0015351407231542606,0.0008297991553564834,0.03830738633854469,0.09571454183201218,0.004035697807169887,0.009207065908097957,0.00020365873019104723,8.308525972385304e-05,4.361021411513801e-05,2.8290268480948585e-05,0.00016794389793945978,8.006755302468944e-05,4.23739632112341e-05,2.9354961908579482e-05,4.266876809977442e-05,3.268974234639145e-05,1
5_to_8,142,1,27,8,165,0.0001921744837521396,0.00016100929533937377,0.006408970555389538,0.0031250304827763167,0.0015230637539520179,0.0008179932027643469,0.03692919277081727,0.09237823827596044,0.004666093157259451,0.011040820917697884,0.00019776739465786586,8.002564486629396e-05,4.227567895315707e-05,2.71447748089815e-05,0.00016438664919228796,7.722071005189378e-05,4.11202355864933e-05,2.8184465387476985e-05,4.139997607148113e-05,3.1420068170713805e-05,1
5_to_8,143,1,28,8,165,0.00018686116244139486,0.0001577963154852899,0.006408110195080593,0.0031095825571231216,0.0015111873712038977,0.0008067344707593867,0.03563747810791229,0.08924839895881254,0.005281685370971136,0.012739192825844587,0.0001921744837521396,7.725953321920184e-05,4.101805057284487e-05,2.605147872695229e-05,0.00016100929533937382,7.465219513278306e-05,3.993924901231343e-05,2.7068106876069984e-05,4.0204872166615415e-05,3.0230066011470497e-05,1
5_to_8,144,1,29,8,165,0.0001818100338380151,0.0001547338861427927,0.0064072668690064545,0.0030949040872920996,0.0014995015260735938,0.0007959844813173772,0.03442482408448814,0.08630719700379919,0.005864736785336766,0.014299482411476922,0.00018686116244139486,7.475853764760198e-05,3.983450594790283e-05,2.500984463914873e-05,0.00015779631548528986,7.233455561235593e-05,3.88283681951723e-05,2.600489655894468e-05,3.908070848734078e-05,2.911506875904557e-05,1
5_to_8,145,1,30,8,165,0.00017700498180411598,0.00015180965129829807,0.006406440005726303,0.003080937970866447,0.0014879983849477281,0.0007857082686838316,0.03328456566287055,0.08353865456343232,0.006408227271899728,0.015726846961630802,0.0001818100338380151,7.249654003482154e-05,3.872221832970879e-05,2.4019051945976256e-05,0.00015473388614279271,7.02425404613662e-05,3.778493981276661e-05,2.4993646338679842e-05,3.802473972829075e-05,2.807063337424693e-05,1
5_to_8,146,1,31,8,165,0.00017243104152235138,0.00014901253327661098,0.006405629120069189,0.0030676320123545265,0.001476671862004211,0.0007758739622348361,0.03221069109733459,0.08092839028704722,0.0069101622607045,0.01702921087535192,0.00017700498180411598,7.044958885372064e-05,3.767837170810048e-05,2.3078077280766793e-05,0.00015180965129829805,6.835301729030276e-05,3.680630924154251e-05,2.4033033421794302e-05,3.70342356976021e-05,2.7092544892363832e-05,1
5_to_8,147,1,32,8,165,0.00016807429087310134,0.00014633257489890083,0.006404833795683715,0.0030549384613393397,0.0014655172424560398,0.0007664524361515402,0.0311977802353718,0.07846346450169969,0.00737097485815446,0.018215320861301416,0.00017243104152235136,6.859579718413419e-05,3.6700171954446814e-05,2.218575529281472e-05,0.00014901253327661096,6.664488222195793e-05,3.588983344067831e-05,2.3121646929967544e-05,3.6106490992165216e-05,2.617681493430541e-05,1
5_to_8,148,1,33,8,165,0.00016392175786169785,0.00014376080615473874,0.006404053670628051,0.0030428135986778483,0.0014545308789687143,0.0007574170117810928,0.030240926486847487,0.07613218300069456,0.007792277879390958,0.019293931670258977,0.00016807429087310134,6.691523745759587e-05,3.5784855341608185e-05,2.134082324980989e-05,0.00014633257489890086,6.50989614703446e-05,3.503289074128338e-05,2.2258021744920978e-05,3.523883229270847e-05,2.531967623056495e-05,1
5_to_8,149,1,34,8,165,0.0001599613405676895,0.00014128913042419218,0.006403288425467804,0.0030312173648661613,0.0014437099473421213,0.00074874320221271,0.02933567462505488,0.07392394114908678,0.008176235433330728,0.02027345395456509,0.00016392175786169785,6.53898317973747e-05,3.4929694932706056e-05,2.0541953430831246e-05,0.00014376080615473871,6.369790479790152e-05,3.4232888352826623e-05,2.1440662786347244e-05,3.4428623895040946e-05,2.451757444454115e-05,1
5_to_8,150,1,35,8,165,0.00015618173701542558,0.00013891022654764776,0.00640253777349446,0.003020113025972244,0.0014330522501961348,0.0007404084911799112,0.02847798179048264,0.07182912790065307,0.008525234826550971,0.02116180826586018,0.00015996134056768947,6.400323802301646e-05,3.413200542649926e-05,1.978777631656509e-05,0.00014128913042419215,6.242607209764491e-05,3.348726828552532e-05,2.066806211047345e-05,3.3673272041476044e-05,2.376715831519414e-05,1
5_to_8,151,1,36,8,165,0.0001525723831630542,0.00013661746393449118,0.00640180145269412,0.0030094668724172423,0.001422556059614052,0.0007323921403006748,0.02766417047054892,0.06983900898072143,0.00884171053832945,0.021966373911416863,0.00015618173701542555,6.27407322671593e-05,3.338914699698413e-05,1.907689685267137e-05,0.00013891022654764773,6.126941525853494e-05,3.279351214160598e-05,1.9938710630994663e-05,3.297022841079399e-05,2.306526890427791e-05,1
5_to_8,152,1,37,8,165,0.00014912339758800495,0.00013440482854282096,0.006401079219190658,0.0029992479470128445,0.0014122199914423884,0.0007246750199763492,0.02689088993133762,0.06794563192846961,0.009128047808797305,0.022693980810839284,0.0001525723831630542,6.158908992096683e-05,3.2698528451940564e-05,1.8407905536450557e-05,0.00013661746393449118,6.021535758158409e-05,3.214914518106901e-05,1.9251105847631474e-05,3.231699310551002e-05,2.2408928514436077e-05,1
5_to_8,153,1,38,8,165,0.00014582553176020304,0.00013226685799942663,0.006400370841950405,0.0029894277992676597,0.0014020429052659772,0.0007172394602129934,0.026155086840512695,0.06614175465344599,0.009386533499497437,0.023350930942981935,0.00014912339758800495,6.053646665821233e-05,3.2057610016950434e-05,1.7779385677337482e-05,0.00013440482854282096,5.925267302455243e-05,3.155173996492625e-05,1.860375664219102e-05,3.171111739428457e-05,2.1795329759747653e-05,1
5_to_8,154,1,39,8,165,0.00014267012508420825,0.00013019858450709923,0.006399676098537059,0.0029799802630090296,0.0013920238252925865,0.0007100691184214692,0.025453973750223534,0.06442076824568047,0.009619328900646268,0.023943022131471512,0.00014582553176020302,5.957228131171437e-05,3.146390596949654e-05,1.7189917880177234e-05,0.00013226685799942663,5.837136747474152e-05,3.099891974283139e-05,1.7995185958442475e-05,3.115020633948339e-05,2.1221825001091127e-05,1
5_to_8,155,1,40,8,165,0.00013964906401918805,0.0001281954844128287,0.006398994771768317,0.002970881255053283,0.001382161878185206,0.0007031488617558657,0.02478500512404104,0.06277663913056063,0.009828459250496994,0.024475581885224897,0.00014267012508420822,5.868710222786993e-05,3.0914987228451375e-05,1.6638082586713864e-05,0.00013019858450709923,5.756256381285152e-05,3.0488361715194388e-05,1.742393201430586e-05,3.063192141895255e-05,2.0685916402664347e-05,1
5_to_8,156,1,41,8,165,0.00013675474475054745,0.00012625343352381654,0.0063983266471166885,0.002962108592664256,0.001372456244646793,0.0006964646620054689,0.024145852404256412,0.061203848490437876,0.010015811231910208,0.024953501193247372,0.00013964906401918808,5.787253842611665e-05,3.040848398099364e-05,1.612246133415524e-05,0.0001281954844128287,5.6818392280484494e-05,3.001780020569324e-05,1.6888548548035135e-05,3.015398315838384e-05,2.0185246687076274e-05,1
5_to_8,157,1,42,8,165,0.0001339800389295948,0.00012436866741394437,0.006397671510753465,0.002953641828202562,0.0013629061221573388,0.0006900035013795293,0.023534389745857625,0.0596973591270862,0.01018313472164207,0.025381266116979377,0.00013675474475054747,5.712113663557257e-05,2.9942088345069188e-05,1.564163726367747e-05,0.0001262534335238165,5.613188716295222e-05,2.9585029795990174e-05,1.6387604505649782e-05,2.9714173812003873e-05,1.9717590622634717e-05,1
5_to_8,158,1,43,8,165,0.0001313182621939954,0.000122537746072508,0.006397029148094602,0.002945462098748907,0.0013535106967007744,0.0006837532878114715,0.022948666546669556,0.058252547909334186,0.010332049070829363,0.02576299238044168,0.00013398003892959475,5.6426284877315156e-05,2.9513557087222446e-05,1.5194195306911247e-05,0.00012436866741394434,5.5496890611767886e-05,2.918790831301672e-05,1.591968348924373e-05,2.9310339974148364e-05,1.9280847285369458e-05,1
5_to_8,159,1,44,8,165,0.00012876314504910874,0.00012075752237192578,0.006396399342813858,0.0029375519899921174,0.0013442691217958429,0.0006777027785998305,0.022386903595319807,0.05686519897397993,0.01046404778084525,0.026102450153155946,0.00013131826219399542,5.578212315889489e-05,2.9120714263211706e-05,1.477872238478278e-05,0.000122537746072508,5.4907963866714634e-05,2.882435973534183e-05,1.548338321876618e-05,2.8940395174196484e-05,1.8873032978614736e-05,1
5_to_8,160,1,45,8,165,0.00012630880599254815,0.00011902511387229762,0.006395781876172003,0.002929895412072003,0.0013351805033326573,0.0006718415114053118,0.021847464356058898,0.055531432613959174,0.010580507680104791,0.026403096442595603,0.00012876314504910874,5.518346131022403e-05,2.8761453826061455e-05,1.4393807885414638e-05,0.00012075752237192582,5.436030616543107e-05,2.8492376820696165e-05,1.5077315203992556e-05,2.860232225666285e-05,1.849227487801817e-05,1
5_to_8,161,1,46,8,165,0.00012394972654534587,0.00011733787758253669,0.006395176526656003,0.002922477486994438,0.001326243889098382,0.0006661597417371646,0.02132885011523956,0.05424769545800331,0.010682695629151489,0.026668098487781396,0.00012630880599254823,5.462570414968101e-05,2.8433741993174703e-05,1.4038044606487602e-05,0.00011902511387229765,5.384968112166858e-05,2.8190023504907018e-05,1.4700104768812197e-05,2.82941755830518e-05,1.8136805220478843e-05,1
5_to_8,162,1,47,8,165,0.00012168072804160705,0.00011569338732773387,0.006394583069847176,0.0029152844462801064,0.0013174582620162397,0.0006606483861989756,0.020829688917448134,0.0530107344542538,0.010771776671302084,0.02690035899214223,0.00012394972654534587,5.410478363198698e-05,2.8135619407247824e-05,1.3710030287661132e-05,0.00011733787758253669,5.3372350355553464e-05,2.791543697789273e-05,1.4350391525796211e-05,2.8014082958905773e-05,1.780495604069989e-05,1
5_to_8,163,1,48,8,165,0.00011949695004601887,0.00011408941343418546,0.0063940012784655526,0.002908303537650638,0.0013088225363441374,0.0006552989708796819,0.020348719386440936,0.0518175574020409,0.010848820720019655,0.02710253627791536,0.00012168072804160706,5.3617097738790014e-05,2.7865202991071077e-05,1.3408369791039696e-05,0.0001156933873277339,5.292501405905295e-05,2.7666829350392482e-05,1.4026830350779001e-05,2.7760247191514936e-05,1.7495154329098435e-05,1
5_to_8,164,1,49,8,165,0.00011739383019785555,0.00011252390446712161,0.006393430922564893,0.0029015229403261083,0.0013003355561597763,0.0006501035843135656,0.019884787803524352,0.050665427589889865,0.010914810116943851,0.027277065733338112,0.00011949695004601887,5.315945576108586e-05,2.7620687402153407e-05,1.31316779370541e-05,0.00011408941343418544,5.2504757955407494e-05,2.744248893498329e-05,1.3728092872299731e-05,2.753094729752307e-05,1.7205917588069033e-05,1
5_to_8,165,1,50,8,165,0.00011536708545260096,0.00011099497079621767,0.0063928717698017385,0.0028949316874722453,0.0012919960956357874,0.0006450548345596219,0.019436828311418564,0.049551814719085846,0.010970646601633563,0.02742617906779481,0.00011739383019785552,5.2729029453013314e-05,2.740034611001272e-05,1.2878582936627171e-05,0.00011252390446712162,5.210900627865051e-05,2.724078102146154e-05,1.3452869445370914e-05,2.7324539234509758e-05,1.69358497008532e-05,1
5_to_8,166,1,51,8,165,0.00011341269449176803,0.00010950086979511348,0.006392323585816856,0.0028885195959532433,0.0012838028606883415,0.00064014580995104,0.019003865973591213,0.048474404527897606,0.01101715728169094,0.027551920552208245,0.00011536708545260099,5.2323309696347425e-05,2.7202531971988068e-05,1.264773033248708e-05,0.00011099497079621768,5.1735480130575047e-05,2.7060148256909877e-05,1.3199871561141688e-05,2.7139456260196144e-05,1.6683637029202178e-05,1
5_to_8,167,1,52,8,165,0.00011152688130075345,0.0001080399924983992,0.006391786134651223,0.0028822772020890433,0.0012757544916560195,0.000635370043173659,0.018585003699391322,0.047431066651245184,0.011055100362954082,0.027656162251463546,0.00011341269449176801,5.1940068068028665e-05,2.7025677416562846e-05,1.2437787315791138e-05,0.00010950086979511349,5.138216079983103e-05,2.6899110534952906e-05,1.2967834601420568e-05,2.6974208820479103e-05,1.644804473032492e-05,1
5_to_8,168,1,53,8,165,0.0001097060997820978,0.00010661085156214783,0.006391259179202781,0.002876195703178419,0.0012678495667175001,0.0006307214783338375,0.018179418388164646,0.04641984627015847,0.011085170738692392,0.027740618682556388,0.00011152688130075346,5.1577322933567566e-05,2.686829414044238e-05,1.2247447269336568e-05,0.00010803999249839917,5.10472574966394e-05,2.675626446011405e-05,1.2755520842103237e-05,2.6827384027439086e-05,1.622791322993567e-05,1
5_to_8,169,1,54,8,165,0.00010794701937709124,0.00010521207038242242,0.006390742481677197,0.002870266903905388,0.0012600866058133358,0.0006261944407313861,0.017786348724888455,0.04543893396937909,0.01110800652849611,0.027806863661192695,0.00010970609978209777,5.123330956514594e-05,2.672897238552411e-05,1.2075434367815376e-05,0.00010661085156214785,5.0729179087843135e-05,2.6630282356900462e-05,1.2561722585967797e-05,2.669764469418973e-05,1.6022154862631792e-05,1
5_to_8,170,1,55,8,165,0.00010624651156187392,0.00010384237328062962,0.006390235804069485,0.0028644831676339724,0.001252464074975967,0.0006217836091034975,0.017405095281536494,0.04448666717219731,0.011124190636797416,0.027856334357865976,0.00010794701937709127,5.090645391608699e-05,2.6606379767597858e-05,1.1920508076306888e-05,0.00010521207038242243,5.042650932935953e-05,2.6519910930979107e-05,1.2385265317033364e-05,2.6583728024463207e-05,1.582975050230323e-05,1
5_to_8,171,1,56,8,165,0.00010460163719437488,0.00010250057660464966,0.006389738908626925,0.002858837371898251,0.0012449803907976654,0.0006174839900686161,0.017035014447313916,0.04356151565652554,0.011134258768984313,0.02789035168146784,0.00010624651156187389,5.0595349560331045e-05,2.6499259759084737e-05,1.1781467395784939e-05,0.00010384237328062959,5.013798521012885e-05,2.6423969575273314e-05,1.2225010755774964e-05,2.6484443957990155e-05,1.5649746444620285e-05,1
5_to_8,172,1,57,8,165,0.00010300963465392731,0.00010118558069041062,0.006389251558300728,0.002853322867709478,0.0012376339250324024,0.000613290894618526,0.016675512925970404,0.04266206838740043,0.011138700990422745,0.027910124162315433,0.00010460163719437487,5.0298737506788955e-05,2.6406429830965723e-05,1.165715471590202e-05,0.00010250057660464969,4.986247806905832e-05,2.6341348374138908e-05,1.2079859709832802e-05,2.639867320997321e-05,1.548125121078899e-05,1
5_to_8,173,1,58,8,165,0.00010146790873149901,9.989636257362753e-05,0.006388773517168886,0.00284793344226845,0.001230423009184066,0.0006091999164503782,0.016326041340808454,0.04178701795461041,0.011137966827515581,0.027916760798612997,0.00010300963465392733,5.001548851959814e-05,2.6326779296729542e-05,1.1546459173653553e-05,0.00010118558069041058,4.959897712486458e-05,2.627100583506204e-05,1.194875463411212e-05,2.6325365041802995e-05,1.532343251381401e-05,1
5_to_8,174,1,59,8,165,9.997402018262168e-05,9.86319693908933e-05,0.006388304550852712,0.0028426632850567595,0.001223345939047763,0.0006052069119839672,0.015986094873464262,0.040935163020539574,0.01113246770288053,0.027911277082927913,0.00010146790873149901,4.974458766819268e-05,2.6259266896221677e-05,1.144831943506171e-05,9.989636257362751e-05,4.934657510935997e-05,2.6211966442866192e-05,1.1830681826970809e-05,2.6263534850088225e-05,1.5175514230648815e-05,1
5_to_8,175,1,60,8,165,9.852567595740398e-05,9.739151239070757e-05,0.006387844426885333,0.0028375069566054455,0.0012164009791181046,0.0006013079819204665,0.01565520470431769,0.040105387092878364,0.011122580983424394,0.027894605119999766,9.997402018262169e-05,4.9485120795655384e-05,2.6202918210412138e-05,1.1361725855398519e-05,9.86319693908933e-05,4.910445577134889e-05,2.6163318015294894e-05,1.172467320601031e-05,2.6212261556454537e-05,1.50367734854779e-05,1
5_to_8,176,1,61,8,165,9.712072000217247e-05,9.617416150531501e-05,0.006387392915075559,0.0028324593601542114,0.0012095863668651267,0.0005974994542094214,0.015332940470976905,0.039296665473674934,0.011108651989301253,0.02786759853945625,9.852567595740399e-05,4.9236262716817296e-05,2.6156822890607338e-05,1.1285721994659516e-05,9.739151239070757e-05,4.887188297284212e-05,2.6124208977738545e-05,1.1629807639065922e-05,2.61706849110592e-05,1.4906537749086072e-05,1
5_to_8,177,1,62,8,165,9.575712467767473e-05,9.497914041359853e-05,0.0063869497878108585,0.0028275157153647254,0.0012029003168037326,0.0005937778683081192,0.015018899385136718,0.03850803788366979,0.011090998051495165,0.02783104260986922,9.71207200021725e-05,4.899726687704791e-05,2.6120131814884814e-05,1.1219405497811744e-05,9.617416150531501e-05,4.864819122485171e-05,2.6093845503066763e-05,1.154521180674063e-05,2.6138002659735055e-05,1.4784182079033213e-05,1
5_to_8,178,1,63,8,165,9.443298266204973e-05,9.380572206336743e-05,0.0063865148203597726,0.002822671534584346,0.0011963410243860646,0.0005901399606224583,0.014712711762608334,0.03773862327239564,0.011069909844869733,0.027785657434456306,9.575712467767472e-05,4.876745635178373e-05,2.6092054123591612e-05,1.1161928365945386e-05,9.497914041359853e-05,4.843277741467398e-05,2.6071488664211097e-05,1.1470060612588311e-05,2.6113467716964973e-05,1.4669126359462407e-05,1
5_to_8,179,1,64,8,165,9.31464993846204e-05,9.265322460291181e-05,0.006386087791130294,0.0028179226008965253,0.0011899066696800943,0.0005865826510451941,0.014414033842950685,0.03698760185645752,0.011045653478435573,0.027732103065993385,9.443298266204972e-05,4.8546215940053266e-05,2.6071854275408288e-05,1.1112496668442376e-05,9.380572206336743e-05,4.822509361246197e-05,2.6056451542258996e-05,1.1403577151616325e-05,2.609638529134337e-05,1.4560832653433932e-05,1
5_to_8,180,1,65,8,165,9.189598593017985e-05,9.152100767561286e-05,0.0063856684818969405,0.0028132649479931625,0.0011835954208202068,0.0005831030304871297,0.014122545508938234,0.03625420965223644,0.011018473424581048,0.027670986765835646,9.314649938462037e-05,4.833298526491768e-05,2.6058849069761247e-05,1.1070369750079866e-05,9.26532246029118e-05,4.8024640800841534e-05,2.6048096350766194e-05,1.1345032271977388e-05,2.6086110024077072e-05,1.4458802666932851e-05,1
5_to_8,181,1,66,8,165,9.06798523799195e-05,9.040846904543366e-05,0.0063852566780017465,0.002808694841751569,0.0011774054372336194,0.000579698349323872,0.013837949267068536,0.03553773635036787,0.010988594756064372,0.027602868500040616,9.189598593017985e-05,4.8127252740607185e-05,2.6052404696564194e-05,1.1034859000992968e-05,9.152100767561286e-05,4.783096340363001e-05,2.6045831609826505e-05,1.1293743770439882e-05,2.608204317287405e-05,1.4362575296400408e-05,1
5_to_8,182,1,67,8,165,8.949660155705756e-05,8.931504154286863e-05,0.006384852168540144,0.0028042087634135037,0.0011713348726869396,0.0005763660067099705,0.013559970403094996,0.03483752603040767,0.010956222267953442,0.02752825854608283,9.06798523799195e-05,4.7928550283788994e-05,2.6051933844241724e-05,1.1005326262274288e-05,9.040846904543366e-05,4.764364450142437e-05,2.604910939456101e-05,1.1249075267831867e-05,2.608362986365402e-05,1.4271724176168394e-05,1
5_to_8,183,1,68,8,165,8.834482319533921e-05,8.824019025333168e-05,0.006384454746496897,0.0027998033939135927,0.0011653818780499618,0.0005731035406450263,0.013288349929189622,0.034152959430066215,0.01092154644131518,0.027447632475080884,8.949660155705754e-05,4.7736448659491176e-05,2.60568928873712e-05,1.0981181931635639e-05,8.931504154286865e-05,4.7462301661241634e-05,2.6057422622924244e-05,1.1210434806962166e-05,2.6090356385592982e-05,1.4185855537556149e-05,1
5_to_8,184,1,69,8,165,8.722318844486216e-05,8.718340998492147e-05,0.006384064208880843,0.0027954755996838897,0.001159544603923486,0.0005699086187905213,0.013022847874477692,0.03348346265791358,0.010884740410609505,0.027361423297997952,8.834482319533921e-05,4.755055343137302e-05,2.6066779128870962e-05,1.0961882840295427e-05,8.824019025333168e-05,4.728658328478604e-05,2.6070302472163486e-05,1.1177273233691166e-05,2.610174760271978e-05,1.4104605902847066e-05,1
5_to_8,185,1,70,8,165,8.613044473542765e-05,8.614422293778273e-05,0.006383680356825071,0.0027912224195331863,0.0011538212030168143,0.0005667790299282104,0.012763239999515766,0.03282849906780484,0.010845964448761512,0.027270032712179832,8.722318844486219e-05,4.7370501370412515e-05,2.6081128168670223e-05,1.0946929963134315e-05,8.718340998492147e-05,4.711616539883528e-05,2.608731587846816e-05,1.11490823988362e-05,2.6117364454099093e-05,1.402764011310938e-05,1
5_to_8,186,1,71,8,165,8.50654109658587e-05,8.512217658682043e-05,0.006383302995668687,0.002787041052555934,0.0011482098323482885,0.0005637126760431013,0.012509316082961209,0.03218756512659472,0.010805365891089031,0.027173830780974344,8.613044473542765e-05,4.719595731037921e-05,2.6099511369829198e-05,1.0935866018754746e-05,8.614422293778273e-05,4.6950748852098064e-05,2.6108063145246093e-05,1.1125393231682318e-05,2.6136801556053182e-05,1.395464932046175e-05,1
5_to_8,187,1,72,8,165,8.40269729972506e-05,8.411684174595476e-05,0.006382931935018102,0.0027829288470158637,0.001142708655266345,0.0005607075649714263,0.01226087882947325,0.0315601877995656,0.010763080575743805,0.027073159466215916,8.50654109658587e-05,4.702661137512412e-05,2.612153343480924e-05,1.0928273007277368e-05,8.512217658682043e-05,4.679005684594444e-05,2.613217566376099e-05,1.1105773725200237e-05,2.615968491649737e-05,1.388534913868045e-05,1
5_to_8,188,1,73,8,165,8.301407941820234e-05,8.312781080587546e-05,0.006382566988799639,0.002778883290212689,0.0011373158432992502,0.0005577618035752718,0.01201774504645921,0.030945927825197873,0.010719233100286671,0.026968333163145737,8.40269729972506e-05,4.686217653142133e-05,2.614683010029358e-05,1.0923769732134145e-05,8.411684174595476e-05,4.663383275449305e-05,2.6159313765160837e-05,1.1089826872148082e-05,2.61856697780727e-05,1.3819477858219363e-05,1
5_to_8,189,1,74,8,165,8.202573761136852e-05,8.215469611390903e-05,0.00638220797527536,0.002774901998908806,0.0011320295778229062,0.0005548735913984489,0.011779739393845927,0.03034436386433023,0.010673939113953266,0.02685964441864884,8.301407941820234e-05,4.6702386415282016e-05,2.617506596747571e-05,1.0922009339966332e-05,8.312781080587546e-05,4.6481838214961394e-05,2.6189164651564094e-05,1.10771885784024e-05,2.6214438541576747e-05,1.3756794827972421e-05,1
5_to_8,190,1,75,8,165,8.106101003015786e-05,8.119712850161023e-05,0.006381854717071122,0.002770982710803995,0.0011268480516001122,0.0005520412147721789,0.011546699987463122,0.029755107009294828,0.010627304824324368,0.026747362584241815,8.20257376113685e-05,4.6546993426865765e-05,2.6205932417227322e-05,1.0922676905704967e-05,8.215469611390903e-05,4.633385142612153e-05,2.6221440490546587e-05,1.106752559237035e-05,2.6245698848770208e-05,1.3697078854611191e-05,1
5_to_8,191,1,76,8,165,8.011901074815303e-05,8.02547559268675e-05,0.006381507041165096,0.0027671232764160084,0.0011217694701442652,0.0005492630413310479,0.011318471923934566,0.02917778438726782,0.010579429387536797,0.026631739795652698,8.106101003015785e-05,4.6395767018027514e-05,2.6239145689429363e-05,1.0925487092672342e-05,8.11971285016102e-05,4.618966565263936e-05,2.625587658205519e-05,1.1060533460823227e-05,2.6279181740424115e-05,1.3640126781465256e-05,1
5_to_8,192,1,77,8,165,7.919890220324871e-05,7.932724224600434e-05,0.00638116477888586,0.002763321651777853,0.0011167920529843185,0.0005465375149254703,0.011094910656705585,0.028612047946644847,0.010530403372261998,0.02651300698944455,8.011901074815302e-05,4.624849218954553e-05,2.6274445041003374e-05,1.0930181896514654e-05,8.02547559268675e-05,4.6049087891261e-05,2.6292229668538827e-05,1.1055934540754902e-05,2.6314639952725563e-05,1.3585752049743661e-05,1
5_to_8,193,1,78,8,165,7.829989217191709e-05,7.84142660742292e-05,0.006380827765883481,0.002759575891539761,0.001111914034773334,0.0005438631508774558,0.010875877909496632,0.028057564092079608,0.010480311525792417,0.026391380852366236,7.919890220324871e-05,4.610496813471209e-05,2.631159104543971e-05,1.0936528493181121e-05,7.932724224600434e-05,4.5911937686090986e-05,2.6330276326524173e-05,1.1053476073462227e-05,2.6351846299706423e-05,1.3533783479310482e-05,1
5_to_8,194,1,79,8,165,7.742123091968056e-05,7.751551975050878e-05,0.006380495842102278,0.0027558841427227352,0.0011071336662967911,0.000541238531572142,0.010661243813669188,0.027514019341067113,0.010429232111400625,0.026267062075488387,7.82998921719171e-05,4.596500704212452e-05,2.635036398097506e-05,1.0944317196940989e-05,7.841426607422922e-05,4.577804607291801e-05,2.636981148445451e-05,1.1052928339671771e-05,2.6390592178155748e-05,1.3484064025812169e-05,1
5_to_8,195,1,80,8,165,7.656220853551171e-05,7.663070838658636e-05,0.006380168851743898,0.002752244638947106,0.0011024492153708636,0.000538662302353895,0.010450886258955109,0.026981118714881094,0.01037723760774926,0.026140237062981665,7.742123091968056e-05,4.582843301684786e-05,2.6390562343037827e-05,1.0953359532353682e-05,7.751551975050878e-05,4.564725463055821e-05,2.6410647038832008e-05,1.1054082898441598e-05,2.643068617231009e-05,1.3436449672952716e-05,1
5_to_8,196,1,81,8,165,7.57221524631337e-05,7.575954898528437e-05,0.0063798466432081575,0.00274865569489771,0.0010978589676220337,0.0005361331677003925,0.01024468617297626,0.026458573750343065,0.010324396511807998,0.026011082461048145,7.656220853551171e-05,4.569508111032443e-05,2.643200145854606e-05,1.0963486427301097e-05,7.663070838658635e-05,4.551941464441892e-05,2.6452610535098606e-05,1.1056750913965254e-05,2.6471952724818204e-05,1.3390808426685477e-05,1
5_to_8,197,1,82,8,165,7.490042515843101e-05,7.490176965091572e-05,0.006379529069050071,0.0027451157014478367,0.0010933612272116466,0.000533649887675295,0.010042532447281274,0.02594611525331341,0.010270770984909564,0.02587975912198586,7.572215246313369e-05,4.556479646622136e-05,2.6474512167079897e-05,1.0974546520369091e-05,7.575954898528435e-05,4.5394386343596986e-05,2.6495543979755294e-05,1.1060761581751843e-05,2.6514230934489448e-05,1.3347019265142876e-05,1
5_to_8,198,1,83,8,165,7.409642191446578e-05,7.40571088386112e-05,0.006379215985914442,0.00274162312101924,0.0010889543174322151,0.0005312112745982226,0.00984431874667849,0.02544348517116118,0.010216420783106025,0.025746422050543113,7.4900425158431e-05,4.5437433527793815e-05,2.6517939630309704e-05,1.098640458731626e-05,7.490176965091572e-05,4.527203821446396e-05,2.6539302714885478e-05,1.1065960644836573e-05,2.655737342375212e-05,1.3304971344609821e-05,1
5_to_8,199,1,84,8,165,7.330956882192325e-05,7.322531469308724e-05,0.006378907254477776,0.002738176483324668,0.0010846365812655213,0.0005288161899740294,0.009649943970059298,0.024950437895288592,0.010161399577723555,0.025611211002209453,7.409642191446577e-05,4.531285534032031e-05,2.6562142211551895e-05,1.0998940081567718e-05,7.40571088386112e-05,4.515224638729057e-05,2.6583754383709952e-05,1.1072209007397891e-05,2.6601245289060593e-05,1.3264563049289971e-05,1
5_to_8,200,1,85,8,165,7.253932086864484e-05,7.240614440859104e-05,0.006378602739371052,0.0027347743813532733,0.0010804063818275666,0.0005264635415953199,0.009459310494781638,0.024466735779985656,0.010105759779571209,0.02547426271274397,7.330956882192326e-05,4.519093290463334e-05,2.6606990438843776e-05,1.101204578242922e-05,7.322531469308721e-05,4.50348940767534e-05,2.6628777956918666e-05,1.1079381438697084e-05,2.664572312199296e-05,1.3225701348108289e-05,1
