global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,sweep_seconds,elapsed_seconds,is_best
10,0,10,5,56,0.01975547368649149,0.018187494414841507,0.045322213920135954,0.12036810199198267,0.10692548781469487,0.06067232708200075,0.005314117505918059,0.0032581502520301416,0.0047993960766959665,0.0028356228104299335,2.985566773917526,33.176386205945164,1
11,0,11,5,56,0.017824663930827225,0.016504363528727157,0.04332874023239385,0.11513133566654692,0.10248981412983725,0.0560911424391928,0.004197295530513887,0.002877972762460687,0.0037994707689985034,0.002536267631554071,2.980068361153826,36.1565388860181,1
12,0,12,5,56,0.01632270700443888,0.015189568385316972,0.04151589774395549,0.11041659499586515,0.09843947362448402,0.05239788225179077,0.0033639782457416164,0.002595868314690743,0.0030589327273919742,0.0023171332596829447,2.988834439078346,39.14545396901667,1
13,0,13,5,56,0.015131711429727199,0.014140427716393686,0.03984291565665664,0.10609563005724287,0.0946753868405941,0.049349240835904584,0.0027419161383357453,0.002383530604451502,0.0025114091151354693,0.002153345662534683,2.9873272699769586,42.13286366011016,1
14,0,14,5,56,0.014166148500151908,0.013283008812646711,0.03828179116162806,0.1020811962426551,0.09113300751494896,0.04677057768855902,0.0022792854340332913,0.002220033871045451,0.00210890282389736,0.0020269590271247287,2.983263698173687,45.11621322110295,1
15,0,15,5,56,0.013364476788243452,0.012564537769570826,0.036812984248475074,0.09831330585752658,0.0877699563861854,0.04453734078218548,0.001937532300143619,0.002090305846160582,0.0018153558544024913,0.0019254696157746725,2.9845145179424435,48.1008103240747,1
16,0,16,5,56,0.012682748718607813,0.011947612405378592,0.035422605378290596,0.09475014401603453,0.08455807501733299,0.04256118302732316,0.0016869654321416047,0.0019837750672882476,0.001602795181427811,0.0018404369382195639,2.984774535987526,51.08567276713438,1
17,0,17,5,56,0.012089746669400587,0.011405842782560977,0.034100568060992854,0.09136206466437932,0.08147832555869275,0.040779628474268775,0.0015041682766499022,0.0018931969921336938,0.001449204530215469,0.0017663109300738017,2.983121396973729,54.068879497935995,1
18,0,18,5,56,0.01156334811138054,0.01092063455128575,0.03283936872388365,0.08812761588310059,0.07851751938764458,0.039148496189740804,0.0013706077015719906,0.0018136971282674032,0.001337421804672511,0.0016995180946861176,2.9840005959849805,57.05296468199231,1
19,0,19,5,56,0.011087865037565094,0.01047886393495212,0.0316332764131652,0.0850309016369782,0.07566622009289833,0.037636441145504865,0.0012718831048475865,0.0017420392322276981,0.001254456638703217,0.0016377964860228706,2.9856743630953133,60.03872263291851,1
20,0,20,5,56,0.010652131974517885,0.010071225475487227,0.03047779149542111,0.08205982458078717,0.07291740042797135,0.03622107995088097,0.0011971726203075614,0.0016760937593755627,0.0011908521312228196,0.0015797348318766686,2.9840772920288146,63.02287796791643,1
21,0,21,5,56,0.010248151351631474,0.009691072473548563,0.029369281726555185,0.07920491086936024,0.07026558339404886,0.034886273251520945,0.001138652796873183,0.0016144661952469744,0.001139989290565265,0.0015244637358326459,2.9828990870155394,66.00586382113397,1
22,0,22,5,56,0.009870143266597992,0.009333609985475614,0.028304735813035227,0.07645852047038448,0.0677062941776054,0.033620234716872595,0.001090872492610215,0.0015562441047014429,0.0010973937701392897,0.0014714535644289226,2.987014702986926,68.99295794311911,1
23,0,23,5,56,0.009513883046611092,0.008995335916302962,0.027281595181048817,0.07381431365020613,0.06523571158804993,0.03241422148673966,0.001050151978771144,0.001500828202116721,0.001060127886740041,0.0014203843833441256,2.989290470024571,71.98233237303793,1
24,0,24,5,56,0.0091762408663198,0.008673654731040505,0.026297638074827503,0.07126688831240849,0.06285044737410805,0.03126162916601196,0.0010140716194097558,0.0014478210330002338,0.0010263100407412438,0.001371063375439898,2.9878020209725946,74.97021940397099,1
25,0,25,5,56,0.008854861971513408,0.008366610416413066,0.025350898867151,0.06881153174257586,0.06054740732796178,0.03015736629498024,0.000981075159002976,0.0013969543394585335,0.0009947620066674662,0.0013233730448160596,2.9899341221898794,77.96023707604036,1
26,0,26,5,56,0.008547944235342735,0.008072701504633439,0.024439611213017427,0.06644404929619481,0.0583237045150853,0.029097421121104187,0.0009501813793718,0.0013480420381279147,0.0009647628696014557,0.0012772391507232877,2.989357397891581,80.94967848504893,1
27,0,27,5,56,0.008254082929494104,0.0077907524878027936,0.023562167462021704,0.06416064508027843,0.05617660555441061,0.028078560480765805,0.00092078370657925,0.0013009499919048391,0.0009358831485719788,0.0012326111672998129,2.98532418301329,83.93508399906568,1
28,0,28,5,56,0.007972161902559484,0.007519824001560379,0.02271708924577039,0.061957837952204546,0.054103497702430406,0.027098119469583355,0.0008925151534272009,0.001255576714309555,0.0009078755904552362,0.0011894506244743994,2.9861896550282836,86.9213591250591,1
29,0,29,5,56,0.007701276849162933,0.007259149717083056,0.02190300581516312,0.05983240164571219,0.05210186890197465,0.026153853621014675,0.0008651592440624776,0.0012118411489923488,0.0008806045129204279,0.0011477243581319665,2.978593180188909,89.90005089598708,1
30,0,30,5,56,0.007440680836460805,0.0070080916930585335,0.02111863780643448,0.057781321484515924,0.050169295799888644,0.025243834257959796,0.0008385922168029756,0.0011696750026118404,0.0008540007422022348,0.0011074007800096783,2.9899717001244426,92.89010595204309,1
31,0,31,5,56,0.007189745332757913,0.006766108542175805,0.020362784852780036,0.05580176258126569,0.04830343657040293,0.024366373790100582,0.0008127460378561211,0.0011290179907689417,0.0008280332739670702,0.0010684479736465312,2.9816515389829874,95.87184475897811,1
32,0,32,5,56,0.006947932089879644,0.006532732540224398,0.019634315953770777,0.05389104605264518,0.046502026559422475,0.023519971891310807,0.0007875850536562852,0.0010898149345674596,0.0008026917342649372,0.0010308328679845458,2.9848098990041763,98.85675434302539,1
33,0,33,5,56,0.00671477267146646,0.006307553013969314,0.018932161848936743,0.052046630879705034,0.04476287552007753,0.02270327632541403,0.0007630914805201854,0.0010520140225616047,0.0007779757475265623,0.00099452102397436,2.98240400897339,101.83924337802455,1
34,0,34,5,56,0.006489853404724549,0.006090204167694497,0.018255308868569776,0.05026609978408773,0.04308386569121895,0.021915054119949713,0.0007392565646419328,0.0010155657982155964,0.0007538886785693322,0.0009594767495491708,2.983345221960917,104.82266926206648,1
35,0,35,5,56,0.006272804208347815,0.005880356071129408,0.01760279388950216,0.04854714799358611,0.04146295027509348,0.021154170106345183,0.0007160753441961926,0.0009804225921356579,0.0007304341124718785,0.0009256633718898108,2.9831898871343583,107.80594540201128,1
36,0,36,5,56,0.006063290213249585,0.005677707917172524,0.01697370012995411,0.04688757411288015,0.03989815206115219,0.02041957074782534,0.0006935436730133223,0.0009465382212271444,0.0007076140221585075,0.0008930435669928581,2.9856191768776625,110.79164756112732,1
37,0,37,5,56,0.0058610054126918484,0.005481982923141168,0.016367153591216786,0.04528527254959913,0.038387562060654815,0.01971027179685841,0.000671656642768998,0.0009138678432054588,0.0006854279541460232,0.0008615796905995969,2.981223946902901,113.77296816697344,1
38,0,38,5,56,0.005665667800055789,0.005292924432604788,0.0157823200054366,0.04373822710700531,0.03692933808790441,0.01902534875215155,0.0006504078519944226,0.0008823678973878405,0.000663872809089448,0.0008312340814238269,2.988327109022066,116.76139553892426,1
39,0,39,5,56,0.005477015606873829,0.005110292902191765,0.01521840218512083,0.04224450546605407,0.035521703265695696,0.018363929382240574,0.0006297891722862977,0.0008519960897725213,0.0006429429523898484,0.0008019693236804625,2.9856338389217854,119.74711314495653,1
40,0,40,5,56,0.005294804361905066,0.00493386354671403,0.014674637695922345,0.04080225435713514,0.03416294445591826,0.017725187789924438,0.0006097907926652136,0.000822711397533152,0.0006226304918970364,0.0007737484652097865,2.9809840419329703,122.72818604903296,1
41,0,41,5,56,0.005118804568320764,0.004763424478495318,0.014150296792979,0.03940969527611152,0.03285141062830931,0.017108339637258167,0.0005904014069759799,0.0007944740787609135,0.0006029256246545034,0.0007465351926011954,2.9823964580427855,125.71066912310198,1
42,0,42,5,56,0.004948799850254679,0.004598775221063464,0.013644680574751827,0.03806512063757713,0.031585511185608754,0.016512638253636733,0.000571608462854421,0.0007672456798819709,0.0005838169957109548,0.0007202939672865475,2.9839287949725986,128.6946868870873,1
43,0,43,5,56,0.004784585458756826,0.0044397255089410345,0.01315711931840885,0.036766890285472066,0.0303637142646864,0.01593737142271371,0.0005533984247612254,0.0007409890371592662,0.0005652920377222496,0.000694990127626967,2.981441963929683,131.67621455993503,1
44,0,44,5,56,0.004625967055169854,0.004286094307958125,0.012686970968359981,0.0355134283006941,0.029184545032364305,0.015381858696433819,0.000535757024852213,0.0007156682710162133,0.0005473372758810689,0.0006705899622087628,2.98263481981121,134.65895240195096,1
45,0,45,5,56,0.0044727597102971845,0.004137709006945479,0.012233619755270172,0.03430322005943417,0.02804658399273853,0.014845449122459935,0.0005186694885556029,0.0006912487732213361,0.0005299385922120794,0.0006470607592889841,2.9832512089051306,137.64230911410414,1
46,0,46,5,56,0.004324787072654136,0.003994404743665516,0.011796474927258568,0.03313480950623636,0.026948465320460482,0.014327519298989337,0.000502120729598314,0.0006676971876441284,0.0005130814487656676,0.0006243708368308382,2.980609867023304,140.62300537107512,1
47,0,47,5,56,0.004181880670125841,0.003856023836669536,0.011374969578380604,0.03200679661334515,0.02588887523204927,0.013827471691334818,0.0004860955137871267,0.0006449813855839583,0.0004967510722339907,0.0006024895569883576,2.984950157115236,143.60804994497448,1
48,0,48,5,56,0.004043879317575969,0.0037224153013196617,0.010968559562137704,0.03091783500352469,0.024866550405063047,0.013344733159754405,0.00047057859334009264,0.0006230704367488718,0.00048093260395971774,0.0005813873283140384,2.9825868729967624,146.59072443493642,1
49,0,49,5,56,0.003910628609124147,0.0035934344331081695,0.010576722479844446,0.029866629717754847,0.02388027645296243,0.012878753659304045,0.0004555548147784707,0.0006019345769151918,0.0004656112198294741,0.0005610355984207564,2.979109168983996,149.56992385094054,1
50,0,50,5,56,0.0037819804784790852,0.0034689424450906983,0.010198956735339684,0.02885193511241057,0.022928886461779405,0.012429005080988782,0.00044100920384117773,0.000581545173194491,0.00045077222453165016,0.0005414068393419008,2.982900646980852,152.55291590304114,1
51,0,51,5,56,0.00365779281427157,0.003348806149038356,0.00983478064885018,0.0278725528729822,0.02201125959325178,0.011994980209933325,0.00042692703089317226,0.0005618746877058797,0.00043640112435789497,0.0005224745274172631,2.9810540811158717,155.53405502508394,1
52,0,52,5,56,0.0035379291200572133,0.0032328976720390236,0.009483731623878312,0.026927330133291717,0.021126319757875968,0.011576191781213005,0.00041329386007363955,0.0005428966403205486,0.0004224836822903292,0.0005042131191743613,2.9917455459944904,158.52589122392237,1
53,0,53,5,56,0.003422258210760963,0.0031210942019030507,0.009145365361840985,0.026015157690636687,0.020273034360323707,0.011172171617760053,0.00040009558508760575,0.0005245855710230179,0.00040900595863318774,0.00048659802438101124,2.999073838116601,161.52505383710377,1
54,0,54,5,56,0.0033106539389647013,0.0030132777559784053,0.008819255119880333,0.025134968308459193,0.01945041311882863,0.01078246983767189,0.00038731845416780107,0.0005069170023228707,0.0003959543399700249,0.0004696055771980183,2.990324449026957,164.5154665869195,1
55,0,55,5,56,0.0032029949457091167,0.002909334968941808,0.008504991007826724,0.024285735099057088,0.01865750695942136,0.010406654120498769,0.00037494908635609596,0.0004898674020564134,0.00038331555878432086,0.0004532130061639121,2.9908429509960115,167.50639872299507,1
56,0,56,5,56,0.0030991644314745438,0.002809156895875464,0.00820217932074842,0.023466469979588383,0.017893406985239908,0.010044309023832836,0.0003629744809073509,0.00047341414683814594,0.00037107670568471294,0.0004373984035800675,2.9903337240684777,170.49681948893704,1
57,0,57,5,56,0.002999049943787479,0.002712638827512465,0.007910441903888746,0.022676222195207065,0.017157243520512143,0.009695035342871864,0.00035138202130640257,0.00045753548635530067,0.00035922523583091097,0.00042214069473458783,2.9975678590126336,173.4944792590104,1
58,0,58,5,56,0.0029025431785174444,0.0026196801149774873,0.007629415547086525,0.02191407690363954,0.016448185228154454,0.00935844950667433,0.0003401594751189696,0.00044221050864500265,0.00034774897086106064,0.0004074196073001291,2.9952023348305374,176.48977046110667,1
59,0,59,5,56,0.0028095397924198105,0.002530184001692199,0.007358751406010418,0.021179153815888294,0.01576543829919816,0.009034183005620654,0.0003292949906671051,0.0004274191064508903,0.00033663609737288067,0.00039321564115624906,2.992936681956053,179.48279489204288,1
60,0,60,5,56,0.002719939224873624,0.0024440574603813905,0.00709811444772453,0.020470605888054504,0.015108245711391285,0.008721881845199595,0.00031877709132547443,0.000413141944720671,0.0003258751628038031,0.00037951003882218635,2.9959175360854715,182.47880040900782,1
61,0,61,5,56,0.0026336445270809415,0.002361211033324147,0.006847182918247196,0.019787618059516017,0.01447588655325816,0.008421206021682507,0.0003085946680751382,0.0003993604292797858,0.0003154550693840116,0.00036628475663349683,2.9993520209100097,185.4782420329284,1
62,0,62,5,56,0.0025505621972538857,0.0022815586741613725,0.0066056478298765365,0.019129406032895726,0.01386767540856833,0.008131829015561663,0.00029873697081802793,0.00038605667669485826,0.000305365066696646,0.00035352243675569714,2.9976656739600003,188.47600296791643,1
63,0,63,5,56,0.0024706020205316616,0.0022050175897092724,0.006373212466138761,0.01849521509141751,0.013282961794481353,0.00785343729883082,0.00028919359884878765,0.0003732134853249087,0.0002955947432655579,0.0003412063800958749,2.9887279651593417,191.464820997091,1
64,0,64,5,56,0.0023936769125533857,0.0021315080803508348,0.006149591902276135,0.017884318949382607,0.01272112964451288,0.00758572985229377,0.00027995449079174943,0.000360814307545919,0.00028613401749801124,0.00032932052014894954,2.990690243896097,194.45559581904672,1
65,0,65,5,56,0.0023197027657734792,0.002060953377694272,0.005934512539234066,0.017296018631618996,0.012181596824801482,0.007328417689109799,0.0002710099142418536,0.00034884322312490386,0.0002769731282369089,0.0003178493977966613,3.004179875133559,197.45986259006895,1
66,0,66,5,56,0.0022485982977512595,0.0019932794783098905,0.005727711649136973,0.016729641377865527,0.011663814668846577,0.007081223380732361,0.00026235045529111927,0.0003372849137146046,0.00026810262511700063,0.0003067781370618781,2.993866628035903,200.46862790803425,1
67,0,67,5,56,0.002180284900783105,0.0019284149724941991,0.005528936930265269,0.01618453956816553,0.01116726751181544,0.006843880581275401,0.00025396700807736675,0.00032612463843329165,0.0002595133588720128,0.0002960924218116831,2.9952604630962014,203.46399787301198,1
68,0,68,5,56,0.002114686492377634,0.0018662908671726766,0.005337946069566426,0.015660089665467163,0.01069147220058759,0.006616133546155786,0.0002458507644573412,0.0003153482104931578,0.00025119647170379275,0.00028577847339281127,2.9974765439983457,206.4615878420882,1
69,0,69,5,56,0.0020517293662074753,0.0018068404022483706,0.0051545063107571055,0.015155691171771027,0.010235977549824304,0.0063977366406153795,0.00023799320387722262,0.00030494197483756617,0.000243143387793245,0.0002758230291788747,2.994578486075625,209.45628136303276,1
70,0,70,5,56,0.0019913420433072624,0.0017499988599415997,0.004978394026107977,0.014670765594342714,0.009800363707483425,0.006188453833431477,0.00023038608349308244,0.0002948927867476066,0.00023534580401158979,0.0002662133220030958,2.9922691229730844,212.44866172201,1
71,0,71,5,56,0.0019334551234305537,0.0016957033669524632,0.0048093942900548315,0.014204755418727491,0.009384241385372487,0.005988058170793014,0.0002230214285756364,0.0002851879913771448,0.00022779568087135963,0.00025693706044878253,2.9993697381578386,215.48119278810918,1
72,0,72,5,56,0.0018780011366277228,0.001643892689617373,0.00464730045285659,0.01375712308557972,0.008987250901692709,0.0057963312249723386,0.00021589152322188808,0.00027581540417715203,0.00022048523374362165,0.0002479824099675307,2.9950646199285984,218.47637003706768,1
73,0,73,5,56,0.001824914395265114,0.001594507022626166,0.004491913712632544,0.013327349968665393,0.008609060973394561,0.0056130625120972754,0.0002089889013853787,0.00026676329216960263,0.00021340692435687262,0.00023933797479368306,2.9907604448962957,221.46724542300217,1
74,0,74,5,56,0.0017741308468702311,0.0015474877723142945,0.00434304268426553,0.012914935351819897,0.008249367187100847,0.0054380488730766,0.00020230633823012237,0.00025802035603301207,0.00020655345258540058,0.00023099278062377508,2.9919435100164264,224.45930142514408,1
75,0,75,5,56,0.0017255879283577353,0.0015027773360392438,0.004200502963865011,0.012519395403160058,0.007907890069239023,0.005271093811636887,0.0001958368418069121,0.0002495757129628411,0.00019991774852903149,0.00022293625802984198,2.994370962958783,227.45378407509997,1
76,0,76,5,56,0.0016792244223628183,0.0014603188796798554,0.004064116687753752,0.012140262145469373,0.007584372670138904,0.005112006783603502,0.00018957364504779036,0.00024141888027056147,0.00019349296488140998,0.0002151582265756177,2.988926572026685,230.44282438792288,1
77,0,77,5,56,0.001634980316577302,0.0014200561158423386,0.003933712085281753,0.011777082422401533,0.007278577574930522,0.004960602432152846,0.00018351019807055695,0.00023353975968793002,0.0001872724695814844,0.00020764887960474232,2.9926734738983214,233.4356167970691,1
78,0,78,5,56,0.0015927966671447007,0.001381933085892867,0.0038091230251896813,0.011429416860989737,0.006990283258316325,0.0048166997649681745,0.0001776401607838433,0.00022592862234298338,0.00018124983874027892,0.00020039876967253427,2.9958915940951556,236.4316181249451,1
79,0,79,5,56,0.0015526154673155307,0.0013458939494331971,0.003690188555744945,0.0110968388319013,0.006719279713280038,0.004680121271266862,0.00017195739578223707,0.0002185760943766859,0.00017541884983357102,0.0001933987945919593,2.9926053141243756,239.42433724808507,1
80,0,80,5,56,0.0015143795226864537,0.0013118827852561766,0.003576752439458595,0.01077893340993353,0.006465363308275266,0.00455069197976351,0.00016645596151912604,0.00021147314317034402,0.00016977347515076158,0.00018664018406656176,2.9941365278791636,242.41858811001293,1
81,0,81,5,56,0.0014780323344374868,0.0012798434081232814,0.0034686626838564467,0.010475296338393206,0.006228330865910958,0.004428238462991185,0.00016113010574646152,0.0002046110641552581,0.00016430787548894784,0.00018011448688449137,2.9953923339489847,245.4140964250546,1
82,0,82,5,56,0.0014435179920330489,0.0012497192058583916,0.003365771070513954,0.010185533002213401,0.006007973010238896,0.004312587799136671,0.00015597425920844707,0.00019798146817737687,0.00015901639408193895,0.00017381355864732578,2.9932830668985844,248.40749207907356,1
83,0,83,5,56,0.0014107810768563625,0.001221453001213546,0.003267932685353673,0.00990925741590406,0.005804066899349256,0.00420356650959524,0.00015098302957805833,0.0001915762693911944,0.00015389355075323978,0.00016772955001043306,2.9933755211532116,251.40098826098256,1
84,0,84,5,56,0.00137976657819687,0.0011949869427076625,0.0031750054540221405,0.009646091233664103,0.00561636854235875,0.004100999498506818,0.00014615119562476155,0.00018538767365847104,0.00014893403628290898,0.00016185489541103217,2.993539699120447,254.39464060007595,1
85,0,85,5,56,0.0013504198229022228,0.0011702624281497548,0.0030868496869758625,0.009395662790149615,0.00544460498883548,0.004004709028950487,0.00014147370160228702,0.00017940816742844558,0.0001441327069783681,0.00015618230226254273,2.9945641660597175,257.38931959006004,1
86,0,86,5,56,0.0013226864198376178,0.001147220063836533,0.003003327639671846,0.009157606181433553,0.00528846676425372,0.003914513778242879,0.00013694565184612685,0.00017363050707705477,0.00013948457943892893,0.00015070474059349418,2.9972522479947656,260.3866869411431,1
87,0,87,5,56,0.0012965122200671668,0.0011257996614746164,0.002924303093927019,0.008931560396537051,0.00514760099389618,0.0038302280205851063,0.00013256230557033178,0.0001680477086848512,0.00013498482550592191,0.000145415433111415,2.992759241955355,263.37955925404094,1
88,0,88,5,56,0.001271843293389155,0.0011059402737597826,0.0028496409670302745,0.008717168510496498,0.00502160569471647,0.0037516609876702346,0.00012831907185469757,0.00016265303823291964,0.00013062876738895274,0.0001403078456726769,2.995182414073497,266.3748561129905,1
89,0,89,5,56,0.001248625921527043,0.0010875802683019524,0.0027792069555038035,0.008514076950178022,0.004910025706141466,0.003678616455460944,0.0001242115048126078,0.0001574400021983359,0.0001264118729604653,0.00013537567813981806,2.9945437340065837,269.3695121430792,1
90,0,90,5,56,0.0012268066079132393,0.0010706574382846519,0.002712867220465377,0.008321934843906425,0.004812350667401102,0.0036108925973286437,0.00012023529893183723,0.0001524023385308305,0.00012232975121090098,0.00013061285560927858,2.9974390720017254,272.3670417149551,1
91,0,91,5,56,0.0012063321036164048,0.0010551091469684954,0.0026504881212946582,0.008140393465385426,0.004728015329603643,0.0035482821300838073,0.00011638628457972408,0.00014753400799406914,0.00011837814785741556,0.0001260135199929862,2.987785954028368,275.3549402200151,1
92,0,92,5,56,0.0011871494485730444,0.0010408725019698229,0.0025919360037248737,0.007969105781325179,0.004656402324560659,0.003490572761131451,0.00011266042366545115,0.00014282918585435266,0.0001145529410989036,0.00012157202193860795,2.9943969489540905,278.3494491961319,1
93,0,93,5,56,0.0011692060269064746,0.0010278845542412958,0.0025370770475521527,0.0078077261106487125,0.00459684731846308,0.0034375479240589496,0.00010905380545287688,0.00013828225390267004,0.00011085013751172987,0.0001172829130726749,2.9886835131328553,281.3382563930936,1
94,0,94,5,56,0.001152449634771021,0.0010160825159126427,0.0024857771778918967,0.0076559099011523375,0.004548646283074253,0.0033889877691063225,0.0001055626425162526,0.00013388779279392598,0.00010726586807940825,0.00011314093855362561,2.992424831027165,284.3307690729853,1
95,0,95,5,56,0.0011368285588594872,0.0010054039906600047,0.0024379020423483124,0.007513313627088385,0.0045110644480313615,0.0033446703570314666,0.00010218326683388808,0.00012964057469072387,0.00010379638435133827,0.00010914102992010997,2.987143710022792,287.3180248779245,1
96,0,96,5,56,0.0011222916634749203,0.0009957872100816272,0.0023933170546645115,0.007379594808413968,0.004483346378698122,0.0033043729922677565,9.89121260130171e-05,0.0001255355561973637,0.00010043805472498304,0.0001052782982228642,2.994691139785573,290.3128320360556,1
97,0,97,5,56,0.0011087884839006525,0.000987171269665084,0.0023518875034688894,0.007254412149507205,0.004464726569020777,0.003267873625418535,9.574577964085448e-05,0.00012156787157264313,9.718736084684638e-05,0.0001015480274270478,2.997609707992524,293.3105541369878,1
98,0,98,5,56,0.0010962693237148756,0.0009794963583126398,0.002313478722734037,0.007137425792131275,0.004454439950428115,0.0032349522562834547,9.268089575657838e-05,0.0001177328262077956,9.404089412717263e-05,9.794566807410534e-05,3.0023326489608735,296.3130062469281,1
99,0,99,5,56,0.0010846853536862708,0.0009727039760049565,0.0022779563186265143,0.007028297674459659,0.004451731787236111,0.0032053922758608043,8.971424743936516e-05,0.00011402589035999535,9.099535236474585e-05,9.446683119160694e-05,2.9945395549293607,299.30765960691497,1
100,0,100,5,56,0.0010739887099560398,0.0009667371349764213,0.0022451864456652904,0.006926691985218896,0.004455866539554889,0.0031789816974098395,8.684270950809997e-05,0.00011044269312911135,8.804753647704506e-05,9.11072824409298e-05,2.9953273830469698,302.30309899011627,1
101,0,101,5,56,0.0010641325893498115,0.0009615405406859602,0.0022150361236240607,0.006832275699586784,0.004466135406179556,0.0031555142406124058,8.4063255328133e-05,0.00010697901666817635,8.519434733228405e-05,8.786293649272205e-05,2.988578516058624,305.29178853100166,1
102,0,102,5,56,0.0010550713398622931,0.0009570607498348218,0.0021873735854939106,0.00674471918152932,0.004481862393118448,0.003134790247161892,8.137295372139126e-05,0.00010363079061735828,8.243278267952795e-05,8.472985162027051e-05,2.9956328570842743,308.28753339801915,1
103,0,103,5,56,0.001046760544604675,0.0009532463036496735,0.002162068646125313,0.006663696835856959,0.004502408873086467,0.0031166174191486914,7.876896597571787e-05,0.00010039408675197018,7.975993417344374e-05,8.170422450205918e-05,2.992907912004739,311.28057530499063,1
104,0,104,5,56,0.0010391570977863417,0.0009500478355670413,0.002138993080920268,0.006588887792489471,0.004527176697853638,0.0031008113823876938,7.624854294986553e-05,9.726511383600658e-05,7.717298449058688e-05,7.878238522483694e-05,2.994294360978529,314.27498279698193,1
105,0,105,5,56,0.0010322192716041754,0.0009474181532850794,0.0021180210041420945,0.006519976605259647,0.00455560999474108,0.0030871960848893277,7.38090222707791e-05,9.424021267210827e-05,7.466920453383373e-05,7.596079247845003e-05,2.9964499338530004,317.27154657104984,1
106,0,106,5,56,0.0010259067732206278,0.0009453122958642269,0.002099029237018008,0.0064566539480406925,0.0045871958212616165,0.003075604046015086,7.14478256197693e-05,9.131585134010908e-05,7.224595072220022e-05,7.323602893543539e-05,2.9865311270114034,320.2581954190973,1
107,0,107,5,56,0.001020180791313486,0.0009436875671447299,0.0020818976567689427,0.006398617292002105,0.004621463871395636,0.0030658764747979904,6.916245610451543e-05,8.848862061634354e-05,6.990066236327225e-05,7.06047968068745e-05,2.985094569856301,323.2434045721311,1
108,0,108,5,56,0.0010150040319652645,0.0009425035472010327,0.002066509518934871,0.0063455715493012325,0.004657985428284051,0.003057863276924826,6.695049571382412e-05,8.575522956642243e-05,6.763085910532144e-05,6.806391356818275e-05,2.9897015038877726,326.2332269670442,1
109,0,109,5,56,0.001010340743919611,0.00094172208387441,0.0020527517467851457,0.006297229670405592,0.004696371746553707,0.003051422969489951,6.4809602852524e-05,8.311250130392796e-05,6.543413846685449e-05,6.561030784737206e-05,2.9852529340423644,329.218591127079,1
110,0,110,5,56,0.0010061567334603894,0.0009413072666261663,0.0020405151831218485,0.006253313184398052,0.00473627202794817,0.003046422521321178,6.273750995343457e-05,8.055736890910886e-05,6.33081734408241e-05,6.32410154697415e-05,2.9863334950059652,332.2050376699772,1
