global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,sweep_seconds,elapsed_seconds,is_best
25,0,25,8,165,0.008584508740938128,0.00824813297659859,0.043372892829556906,0.10515797605517024,0.09651483584736745,0.036999922907790486,0.0007899969170090879,0.0009338410369509548,0.0007998308571861223,0.0008343852587866415,10.498172462917864,274.6356372460723,1
26,0,26,8,165,0.0083489322030737,0.008025053163783716,0.04313408645214878,0.10433327249452318,0.09577113203200978,0.03638442581951071,0.0007517216310946271,0.0008863625368781978,0.000763321987634822,0.0007924443539423878,10.500538628082722,285.13626108085737,1
27,0,27,8,165,0.008125081318347648,0.007812536302990088,0.04291030044381727,0.10355519852854517,0.09506549741855062,0.035799687216047316,0.000717285226437139,0.0008427938932972439,0.0007300144663937202,0.0007538528345272406,10.499002325814217,295.63535083504394,1
28,0,28,8,165,0.007911686480086787,0.0076095181036633115,0.04270003393580678,0.1028196402134112,0.09439491767512662,0.03524266037260388,0.0006859625042970247,0.0008026857618511766,0.0006993590371210721,0.0007182521849723773,10.50267555192113,306.13811204000376,1
29,0,29,8,165,0.007707724467324979,0.007415131648015369,0.04250198470828946,0.102122995610999,0.09375671001808329,0.03471082667824858,0.0006572277593710032,0.0007656599626779143,0.0006709573679215437,0.0006853371332275561,10.604333092924207,316.74253269587643,1
30,0,30,8,165,0.007512356084889888,0.0072286579195914155,0.04231501626427895,0.101462090432467,0.09314847439334438,0.03420207048706245,0.0006306923890592066,0.0007313941618115829,0.0006445130049281605,0.0006548441246302864,10.604949262924492,327.3475687310565,1
31,0,31,8,165,0.007324881583295949,0.007049490561513892,0.04213813146388133,0.10083411105618564,0.09256805435915082,0.033714588686343486,0.0006060622425250133,0.0006996105968503295,0.000619798638110033,0.0006265429936777113,10.49741349183023,337.8450752450153,1
32,0,32,8,165,0.007144708472181301,0.006877110491531967,0.041970451191167074,0.10023655063677817,0.09201350511310007,0.03324682453870109,0.0005831086927214894,0.0006700676770397523,0.0005966343689477986,0.0006002308628450605,10.602888602996245,348.44806413888,1
33,0,33,8,165,0.006971328025025946,0.006711067388880226,0.04181119693035742,0.09966716522954636,0.09148306691658685,0.032797418628519495,0.0005616491068208325,0.0006425536349922243,0.0005748733247090701,0.0005757275967247672,10.49877564003691,358.94692799588665,1
34,0,34,8,165,0.0068042979233204305,0.006550966009090729,0.04165967641437907,0.09912393768996608,0.09097514270113014,0.032365171971520786,0.0005415336841768983,0.0006168816520756602,0.0005543921425255718,0.0005528723476824202,10.50224506505765,369.44925855495967,1
35,0,35,8,165,0.006643229274133443,0.0063964559214089445,0.041515271714077616,0.09860504769226903,0.09048827899228408,0.0319490178639977,0.00052263657467861,0.0005928860513581066,0.0005350846632447945,0.0005315208731497914,10.607134270016104,380.0564767369069,1
36,0,36,8,165,0.006487776772418442,0.00624722369735961,0.041377429285321,0.09810884662477826,0.09002114952137835,0.031548000084393714,0.0005048498582197067,0.0005704192722388184,0.0005168577312477914,0.0005115434039875085,10.503443063003942,390.56000435887836,1
37,0,37,8,165,0.006337631147844125,0.006102986874643249,0.041245651600690186,0.09763383641632119,0.08957254105412113,0.031161255769531607,0.0004880794291160028,0.0005493494248557265,0.0004996283707712989,0.0004928229117073114,10.661104883998632,401.22120618098415,1
38,0,38,8,165,0.006192513289460683,0.005963489222696837,0.04111949007392003,0.09717865156372966,0.08914134107447552,0.03078800177597804,0.00047224214590591907,0.0005295582809320549,0.0004833218591627759,0.000475253669303119,10.604993624147028,411.82628546399064,1
39,0,39,8,165,0.006052169616776022,0.0058284969751039185,0.040998539046630846,0.09674204378947882,0.08872652703916475,0.0304275236747443,0.00045726382121082896,0.000510939598592971,0.0004678703833041289,0.0004587400326424345,10.498170455917716,422.32454085093923,1
40,0,40,8,165,0.00591636838765485,0.0056977957899268265,0.040882430653675784,0.096322868877472,0.08832715697363268,0.030079166762692143,0.00044307777017945423,0.0004933977072340156,0.00045321207492054837,0.00044319539142356095,10.49801828013733,432.8226492370013,1
41,0,41,8,165,0.005784896718705295,0.005571188265668228,0.0407708304194886,0.09592007532520608,0.0879423612213567,0.0297423286390298,0.00042962373201746673,0.0004768462985196679,0.0004392902924635767,0.00042854125378990625,10.501297792885453,443.3240370929707,1
42,0,42,8,165,0.005657558153910053,0.005448491887209866,0.040663433465894384,0.09553269451990735,0.08757133518967143,0.0294164530120778,0.0004168470427904751,0.0004612073836501644,0.00042605306436168533,0.00041470643900737,10.4993459219113,453.82347524608485,1
43,0,43,8,165,0.005534170659963021,0.005329537308987983,0.04055996123391869,0.09515983220022795,0.08721333295970181,0.029101024484943977,0.00040469797973568535,0.0004464103869750572,0.0004134526391098954,0.0004016263596620797,10.497348424978554,464.32091533904895,1
44,0,44,8,165,0.005414564957388599,0.0052141669060983475,0.040460158639631164,0.09480066100762226,0.08686766164758183,0.02879556412900736,0.00039313122493946296,0.0004323913531109674,0.0004014451075367846,0.0003892423796644405,10.497304241871461,474.81830553198233,1
45,0,45,8,165,0.0052985831186786025,0.00510223354087302,0.04036379159804846,0.09445441396538465,0.08653367642015297,0.028499625698105383,0.0003821054142928824,0.00041909224981075176,0.00038999007536459146,0.0003775012376609857,10.498373717069626,485.3167696930468,1
46,0,46,8,165,0.005186077380876531,0.004993599504714445,0.04027064486037831,0.09412037875054148,0.08621077608166713,0.028212792368811843,0.0003715827493770722,0.0004064603525319943,0.0003790503723282568,0.0003663545277462134,10.60244977218099,495.919310987927,1
47,0,47,8,165,0.005076909131996295,0.0048881356039689175,0.040180520119009515,0.09379789264584916,0.08589839915926716,0.027934673916476842,0.00036152865752429696,0.00039444769938233186,0.0003685917892641436,0.0003557582309630544,10.659455012064427,506.5788602340035,1
48,0,48,8,165,0.004970948039582582,0.004785720365308928,0.040093234342085775,0.09348633807716565,0.08559602042459998,0.027664904255068075,0.00035191149018587583,0.0003830106071614057,0.0003585828377860433,0.0003456722922120094,10.498444567900151,517.0773937338963,1
49,0,49,8,165,0.00486807129644258,0.004686239341124505,0.040008618305593505,0.09318513865626868,0.08530314779714612,0.027403139282908568,0.000342702252867425,0.0003721092407787239,0.0003489945291343663,0.0003360602380040807,10.507671630010009,527.5851551759988,1
50,0,50,8,165,0.004768162963697123,0.004589584499253086,0.03992651529590979,0.09289375566144066,0.08501931958194664,0.027149054987288937,0.0003338743618878812,0.00036170722953386957,0.0003398001699671929,0.00032688883109897887,10.61254268605262,538.1978208620567,1
51,0,51,8,165,0.0046711133952338155,0.0044956536843272586,0.03984677995990663,0.09261168489831167,0.08474410200055335,0.026902345769447576,0.000325403424491178,0.0003517713247030864,0.0003309751735575941,0.00031812775853366527,10.503372449893504,548.7012841929682,1
52,0,52,8,165,0.004576818730698772,0.004404350140318087,0.03976927728315602,0.09233845389194968,0.08447708697936018,0.026662722958147846,0.00031726703965286724,0.000342271093645536,0.00032249688525551204,0.0003097493499152698,10.499523242004216,559.2008959238883,1
53,0,53,8,165,0.004485180446554256,0.004315582085662333,0.03969388167965564,0.0920736193683005,0.08421789016410439,0.02642991348545708,0.0003094446174499562,0.00033317864627527337,0.00031434442129001376,0.00030172832315629027,10.502099555218592,569.703086190857,1
54,0,54,8,165,0.004396104956617885,0.004229262333803323,0.03962047617890352,0.09181676498907183,0.08396614913335113,0.02620365870266351,0.0003019172152091489,0.0003244683902687774,0.0003064985201000931,0.00029404155508886386,10.659975886810571,580.3631521018688,1
55,0,55,8,165,0.0043095032550013734,0.004145307953133988,0.03954895169817243,0.0915674993092033,0.08372152178727726,0.02598371331778342,0.00029466738888668704,0.0003161168118235215,0.0002989414054399207,0.0002866678746213606,10.49765014089644,590.8608961750288,1
56,0,56,8,165,0.004225290595571697,0.004063639961270409,0.03947920638954062,0.09132545393034275,0.08348368489111062,0.025769844438987444,0.0002876790583044038,0.00030810227916018313,0.00029165666053311746,0.0002795878763043975,10.605855372035876,601.4668425200507,1
57,0,57,8,165,0.004143386203029784,0.003984183049353138,0.039411145052677024,0.09109028182737398,0.08325233275522918,0.02556183071064324,0.0002809373849979952,0.00030040486628855596,0.00028462911256815223,0.0002727837523569984,10.673631368903443,612.1405638570432,1
58,0,58,8,165,0.0040637130114918076,0.003906865332707143,0.03934467860560219,0.09086165582812873,0.08302717603622185,0.02535946153063401,0.00027442866154149884,0.00029300619484068797,0.00027784472684138424,0.000266239141374381,10.658906730124727,622.7995617650449,1
59,0,59,8,165,0.00398619742710353,0.0038316181247172493,0.0392797236066863,0.09063926722904543,0.0828079406452109,0.02516253633924641,0.00026814021130475304,0.00028588929202245765,0.00027129050987125306,0.0002599389920933893,10.499099932145327,633.2987494750414,1
60,0,60,8,165,0.003910769111748694,0.00375837573121493,0.03921620182203295,0.09042282453178623,0.0825943667514723,0.02497086397128948,0.000262060297684471,0.00027903846295299913,0.00026495442082696266,0.0002538694407387003,10.659047112101689,643.9578895319719,1
61,0,61,8,165,0.003837360785350063,0.003687075263041434,0.039154039833155074,0.09021205228774931,0.08238620787089529,0.024784262064255956,0.00025617804192713556,0.0002724391758531128,0.0002588252906398038,0.00024801770060441824,10.499943983042613,654.4579266989604,1
62,0,62,8,165,0.0037659080446254467,0.003617656464763493,0.03909316868050041,0.09000669003906439,0.08218323003013403,0.02460255651630878,0.0002504833487340514,0.0002660779587139497,0.00025289274819313294,0.00024237196265134843,10.661631064955145,665.1196565260179,1
63,0,63,8,165,0.0036963491964639547,0.00355006155778202,0.03903352353894159,0.08980649134608182,0.081985210998438,0.02442558098869796,0.00024496683890721805,0.0002599423062266467,0.000247147153018244,0.00023692130601365692,10.605256109964103,675.7250026129186,1
64,0,64,8,165,0.0036286251043412088,0.0034842350962993275,0.038975043421827456,0.08961122289258756,0.08179193958013739,0.024253176447913034,0.00023961978835876417,0.0002540205958883516,0.0002415795339558857,0.00023165561741401116,10.660287354839966,686.3853809500579,1
65,0,65,8,165,0.0035626790464057425,0.0034201238348026894,0.03891767091060714,0.08942066366103389,0.08160321496161486,0.02408519074347331,0.00023443407286674652,0.0002483020123174327,0.00023618153327792122,0.00022656551858271095,10.604936959920451,696.9904108808842,1
66,0,66,8,165,0.003498456584048574,0.003357676605887245,0.038861351907397416,0.08923460417098861,0.08141884610734217,0.023921478217768896,0.0002294021180161309,0.00024277647891625734,0.0002309453557970597,0.0002216423008652399,10.497708095004782,707.4882097539958,1
67,0,67,8,165,0.0034359054399204125,0.003296844207383444,0.03880603540817501,0.08905284577479669,0.08123865120020442,0.02376189934480397,0.00022451685381638228,0.00023743459611422064,0.00022586372252765728,0.00021687786628298692,10.657381352037191,718.1457048780285,1
68,0,68,8,165,0.003374975384490663,0.003237579297876994,0.038751673294545964,0.08887520000513663,0.08106245712190181,0.023606320395071503,0.0002197716735348238,0.0002322675855058814,0.00022092982849269497,0.0002122646743854729,10.65972464508377,728.805546483025,1
69,0,69,8,165,0.003315618130352904,0.0031798362998155696,0.03869822014227878,0.08870148796974907,0.08089009896970394,0.023454613124113774,0.00021516039632977105,0.00022726723927422876,0.00021613730430498294,0.0002077956942997472,10.659788043936715,739.4654501120094,1
70,0,70,8,165,0.003257787233576168,0.0031235713094890276,0.03864563304499406,0.08853153978913907,0.0807214196062623,0.023306654482605334,0.0002106772333080561,0.00022242587435448925,0.00021148018118034953,0.00020346436144233978,10.605253726942465,750.0708161450457,1
71,0,71,8,165,0.0032014380014828096,0.0030687420132501086,0.03859387145158123,0.08836519407350477,0.0805562692395557,0.023162326346038965,0.0002063167566686855,0.00021773629085264107,0.00020695285906978592,0.00019926453841510882,10.501107956981286,760.572038821876,1
72,0,72,8,165,0.003146527406303597,0.003015307609412819,0.038542897016070374,0.0882022974355455,0.08039450503036819,0.023021515262307786,0.00020207387162842112,0.00021319173428582772,0.00020255007762439632,0.00019519047965481042,10.503781567094848,771.0759137349669,1
73,0,73,8,165,0.003093014004221587,0.002963228735327039,0.03849267345882467,0.08804270403614976,0.08023599072498278,0.022884112215661882,0.0001979437908555966,0.00020878586125677351,0.00019826688973202523,0.00019123679945152346,10.503057797905058,781.5790849318728,1
74,0,74,8,165,0.0030408578593685747,0.0029124673991816844,0.0384431664380391,0.08788627516027024,0.08008059631102103,0.02275001240567939,0.00019392201116644647,0.00020451270821771804,0.0001940986373880869,0.0001873984429908231,10.49712955695577,792.0763336978853,1
75,0,75,8,165,0.0029900204723838364,0.0028629869161358457,0.03839434343063746,0.08773287882056216,0.07992819769457511,0.022619115040033413,0.00019000429226310244,0.00020036666301475546,0.00019004092968429647,0.00018367066011103672,10.495685820002109,802.5721358640585,1
76,0,76,8,165,0.002940464713184735,0.0028147518484190515,0.03834617362175368,0.08758238938659962,0.07977867639697035,0.022491323139960787,0.00018618663731527686,0.00019634243893681193,0.0001860896227191441,0.0001800489814991377,10.541634061839432,813.1138922639657,1
77,0,77,8,165,0.002892154757633611,0.0027677279490782953,0.038298627802065395,0.08743468723769386,0.07963191926966097,0.02236654335744739,0.00018246527520776183,0.00019243505102294295,0.000182240801251889,0.0001765291970776428,10.67110663605854,823.7851195379626,1
78,0,78,8,165,0.0028450560278161546,0.00272188210908178,0.03825167827232125,0.08728965843752473,0.07948781822591033,0.022244685803241442,0.0001788366442941456,0.0001886397944071376,0.00017849076193863776,0.00017310733636188627,10.606252976926044,834.3915000730194,1
79,0,79,8,165,0.002799135135673316,0.002677182307518159,0.038205298754468306,0.08714719442896002,0.07934626998803489,0.022125663884890966,0.00017529737751373583,0.0001849522245036982,0.00017483599800424527,0.00016977965058872246,10.499687428120524,844.8912781928666,1
80,0,80,8,165,0.0027543598297527787,0.002633597564655149,0.03815946430884267,0.08700719174758663,0.0792071758491068,0.022009394154077273,0.00017184428874288907,0.0001813681388557693,0.00017127318521714015,0.0001665425964403997,10.665101370075718,855.5564664250705,1
81,0,81,8,165,0.002710698944866973,0.002591097897644128,0.03811415125693877,0.08686955175260583,0.07907044144810886,0.021895796162582568,0.00016847436026564506,0.00017788356048964018,0.00016779916904770481,0.00016339282120450275,10.660275008063763,866.2168454958592,1
82,0,82,8,165,0.002668122354463458,0.0025496542786772334,0.03806933710931682,0.08673418037386418,0.07893597655762744,0.021784792326289854,0.00016518473125986884,0.00017449472263192134,0.0001644109529009567,0.00016032714922831304,10.503443932859227,876.7203779560514,1
83,0,83,8,165,0.0026266009255301063,0.0025092385954213915,0.03802500049824982,0.08660098787389517,0.07880369488324737,0.021676307796665753,0.00016197268720576156,0.00017119805466301618,0.00016110568732570485,0.00015734256954065876,10.66258300608024,887.3830522070639,1
84,0,84,8,165,0.0025861064758724924,0.002469823613569603,0.03798112111474697,0.08646988862394096,0.07867351387388274,0.02157027033922447,0.00015883565013302502,0.00016799016919188915,0.00015788066011108748,0.0001544362245272714,10.505758323939517,897.8889020239003,1
85,0,85,8,165,0.0025466117336140556,0.0024313829413639978,0.03793767964962334,0.08634080089300801,0.07854535454234375,0.021466610218513232,0.00015577116963132293,0.00016486785015019026,0.0001547332871900274,0.00015160539955825304,10.605431546922773,908.4944234068971,1
86,0,86,8,165,0.0025080902987817725,0.002393890995958001,0.03789465773831433,0.08621364664908669,0.07841914129549173,0.021365260089197615,0.00015277691455620358,0.00016182804181256685,0.00015166110427684398,0.00014884751347584132,10.503097607987002,918.9976360900328,1
87,0,87,8,165,0.0024705166068506148,0.0023573229714962483,0.0378520379091599,0.08608835137173362,0.07829480177339102,0.021266154892859327,0.00014985066536929973,0.00015886783866071114,0.00014866175917315969,0.00014616010986116053,10.499117973959073,929.4968720870093,1
88,0,88,8,165,0.0024338658941299362,0.002321654808801245,0.037809803534907184,0.08596484387527761,0.0781722666969064,0.021169231760149582,0.00014699030705767006,0.00015598447601592252,0.00014573300468227307,0.00014354084900621212,10.66243610996753,940.1594266488682,1
89,0,89,8,165,0.002398114164883565,0.002286863166564914,0.03776793878720092,0.08584305614196638,0.07805146972323983,0.0210744299179691,0.00014419382258257576,0.00015317532137292848,0.00014287269207839597,0.00014098750052528072,10.660463549895212,950.820008886978,1
90,0,90,8,165,0.0023632381600833603,0.0022529253939514568,0.03772642859385049,0.08572292316442304,0.0779323473089362,0.020981690601370742,0.00014145928681254252,0.00015043786637395943,0.00014007876508134864,0.00013849793654689165,10.499872114975005,961.319999075029,1
91,0,91,8,165,0.002329215327703239,0.0022198195045255156,0.0376852585986798,0.08560438279682674,0.07781483857992066,0.020890956969903497,0.00013878486090024823,0.00014776971936820797,0.00013734925429286646,0.0001360701254328016,10.60767674795352,971.9277684560511,1
92,0,92,8,165,0.002296023794467038,0.0021875241514262567,0.03764441512378155,0.08548737561427559,0.07769888520816237,0.020802174028137093,0.0001361687870661664,0.0001451685985071857,0.0001346822720541848,0.00013370212597645464,10.498252184130251,982.4261090159416,1
93,0,93,8,165,0.0022636423389698515,0.002156018603714261,0.037603885134012076,0.08537184477982843,0.07758443129458642,0.020715288550125596,0.00013360938375571964,0.0001426323253304261,0.00013207600768841781,0.00013139208203778166,10.499810562934726,992.9260190799832,1
94,0,94,8,165,0.0022320503660976094,0.002125282723823412,0.03756365620357511,0.0852577359187567,0.07747142325788087,0.020630249007584776,0.00013110504113960614,0.0001401588188016428,0.00012952872309495838,0.00012913821757582815,10.498886351007968,1003.424997418886,1
95,0,95,8,165,0.0022012278826748265,0.002095296946055265,0.03752371648455547,0.08514499699957181,0.07735980972887042,0.020547005501574317,0.00012865421692979828,0.00013774608975796918,0.00012703874866583297,0.00012693883204390168,10.500071444781497,1013.925160612911,1
96,0,96,8,165,0.0021711554742749697,0.002066042256057631,0.03748405467727365,0.08503357822142159,0.07724954145014812,0.020465509697489573,0.00012625543248600754,0.00013539223573881903,0.00012460447949679383,0.00012479229611642972,10.610309117939323,1024.5355649520643,1
97,0,97,8,165,0.002141814283132061,0.0020375001712335332,0.03744466000234213,0.08492343190747835,0.07714057118067713,0.020385714763181143,0.00012390726919016997,0.00013309543616419066,0.00012222437186846946,0.00012269704771818187,10.503534612013027,1035.0392042188905,1
98,0,98,8,165,0.0021131859870959975,0.002009652722030205,0.03740552217431353,0.0848145124039651,0.07703285360509259,0.020307575310031974,0.00012160836506781715,0.0001308539478345705,0.0001198969399753786,0.0001206515883312198,10.501595776993781,1045.5409048309084,1
99,0,99,8,165,0.0020852527795775584,0.0019824824340614095,0.03736663137681815,0.08470677598449111,0.0769263452474496,0.02023104733683304,0.00011935741163759387,0.00012866610072749478,0.00011762075288202428,0.00011865447955559457,10.503131235018373,1056.0441318468656,1
100,0,100,8,165,0.0020579973504324268,0.0019559723110194097,0.03732797823909657,0.08460018075938833,0.07682100438918021,0.020156088176308692,0.00011715315097154979,0.00012653029406757354,0.00011539443168775675,0.00011670433990300529,10.659397285897285,1066.703625235008,1
101,0,101,8,165,0.0020314028677364216,0.0019301058183357727,0.037289553813839124,0.08449468658976078,0.07671679099103436,0.02008265644415171,0.00011499437295026785,0.00012444499264944593,0.00011321664688364625,0.00011479984180465191,10.500896262004972,1077.2046138509177,1
102,0,102,8,165,0.0020054529604071046,0.00190486686755286,0.03725134955625137,0.08439025500597788,0.07661366661879587,0.02001071199043734,0.00011287991269858232,0.00012240872339413996,0.00011108611588555986,0.00011293970881558404,10.659695846959949,1087.8643989840057,1
103,0,103,8,165,0.001980131701629274,0.001880239801370197,0.03721335730426871,0.08428684913035822,0.07651159437257432,0.019940215853292725,0.00011080864818823769,0.00012042007212182878,0.0001090016007298893,0.00011112271300024143,10.603738880017772,1098.4682295280509,1
104,0,104,8,165,0.001955423593044429,0.001856209379332128,0.037175569259850515,0.08418443360380846,0.07641053881948674,0.019871130214706077,0.00010877949799560681,0.00011847768052490685,0.00010696190591889305,0.00010934767248476188,10.500124934129417,1108.968444894068,1
105,0,105,8,165,0.0019313135496663908,0.0018327607641252328,0.03713797797128769,0.08408297451619409,0.07631046592955303,0.019803418358366336,0.00010679141920311864,0.00011658024332660642,0.0001049658764040051,0.00010761344916317032,10.605495447991416,1119.574035010999,1
106,0,106,8,165,0.0019077868854873452,0.0018098795084557026,0.03710057631646226,0.08398243934023508,0.07621134301463911,0.01973704462943047,0.000104843405434003,0.00011472650561207288,0.0001030123956967385,0.00010591894654576852,10.66269337409176,1130.2368202558719,1
107,0,107,8,165,0.0018848292997405063,0.0017875515424788078,0.03706335748700255,0.08388279686873057,0.07611313867029204,0.019671974396121575,0.0001029344850111851,0.00011291526031927997,0.00010110038409676238,0.00010426310773866626,10.662917081033811,1140.8998266109265,1
108,0,108,8,165,0.0018624268637873406,0.001765763161753896,0.037026314973279996,0.08378401715492864,0.07601582272031818,0.01960817401306592,0.00010106371923113497,0.00011114534587899218,9.922879702936303e-05,0.00010264491354518582,10.500419094925746,1151.400337375002,1
109,0,109,8,165,0.0018405660085989066,0.0017445010157000234,0.03698944255019844,0.08368607145586959,0.07591936616396562,0.019545610786282454,9.92302007450983e-05,0.00010941564399285405,9.739662348294343e-05,0.00010106338067971594,10.544510547071695,1161.9449396978598,1
110,0,110,8,165,0.0018192335128025636,0.0017237520965285955,0.03695273426372923,0.0835889321785397,0.07582374112557878,0.01948425293974301,9.743305203985772e-05,0.0001077250775405676,9.560288454008104e-05,9.951756008609406e-05,10.546680894913152,1172.4917118770536,1
111,0,111,8,165,0.0017984164912664936,0.0017035037286306082,0.036916184418148625,0.08349257282868379,0.07572892080660043,0.019424069583425525,9.567142401151138e-05,0.00010607260860708439,9.38466319948157e-05,9.800653535304352e-05,10.548125919885933,1183.0399274209049,1
