global_sweep,window,window_sweep,degree_min,degree_max,window_terms,cumulative_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
209,1,79,1,6,83,84,0.00013073424148985567,0.00014608934501414856,0.006279448999993479,0.0017227563758445011,0.0015390612012242731,0.0006030053442108817,0.00025624883804718426,0.0002284614144828233,0.0007428222186403708,0.0013286724612435674,1
210,1,80,1,6,83,84,0.00013012414105096332,0.00014543449844685985,0.006279063346186624,0.0017143252291525128,0.0015327391194583514,0.0006002650743589097,0.00025918286617464297,0.00023699991378777654,0.0007261857248740951,0.0012981216317232624,1
211,1,81,1,6,83,84,0.00012953068164164435,0.00014479545620388389,0.006278683828672796,0.001705989691788603,0.0015265009448170838,0.0005975752015060969,0.00026201836819595575,0.00024534649157370147,0.0007098284191769944,0.0012680802487253862,1
212,1,82,1,6,83,84,0.00012895329931379595,0.00014417177127401925,0.006278310324701838,0.0016977477468456618,0.0015203444056752587,0.0005949342858399073,0.00026475708108035224,0.00025349973632023023,0.0006937475161700861,0.0012385431310086212,1
213,1,83,1,6,83,84,0.00012839145225413448,0.0001435630101712684,0.00627794271408549,0.0016895974472077714,0.0015142672984299293,0.000592340936989173,0.0002674009017684692,0.0002614597135117905,0.0006779400607342139,0.001209504768383304,1
214,1,84,1,6,83,84,0.00012784461978655964,0.00014296875253697348,0.006277580879132325,0.0016815369115987834,0.0015082674853571557,0.000589793812019127,0.00026995183954495454,0.00026922756305094265,0.0006624029549011155,0.0011809593719282123,1
215,1,85,1,6,83,84,0.000127312301428528,0.00014238859075150603,0.006277224704586961,0.001673564320934064,0.0015023428925467607,0.0005872916135281165,0.0002724119781260639,0.00027680520090652436,0.0006471329818554457,0.0011529009187576141,1
216,1,86,1,6,83,84,0.00012679401599756743,0.00014182212955523313,0.0062768740775728344,0.0016656779149493654,0.001496491507912235,0.0005848330878389606,0.00027478344547815476,0.0002841950968887004,0.0006321268274787969,0.0011253231921411458,1
217,1,87,1,6,83,84,0.0001262893007644429,0.00014126898567856357,0.006276528887538311,0.0016578759890819137,0.0014907113792712015,0.000582417023278318,0.000277068390276065,0.0002914001093983284,0.0006173810996804505,0.001098219817440209,1
218,1,88,1,6,83,84,0.00012579771064979536,0.0001407287874809117,0.0062761890262054585,0.001650156891583241,0.001485000612493347,0.0005800422485383659,0.00027926896306221217,0.0002984233611345679,0.000602892345773978,0.0010715842943459632,1
219,1,89,1,6,83,84,0.00012531881746138384,0.0001402011745984963,0.006275854387521369,0.0016425190208423242,0.0014793573697125496,0.0005777076311153675,0.00028138730201303613,0.0003052681470415966,0.0005886570679413089,0.0010454100254883294,1
220,1,90,1,6,83,84,0.00012485220916933957,0.00013968579760084297,0.0062755248676115245,0.0016349608229023907,0.001473779867599743,0.0005754120758203959,0.00028342552164348017,0.00031193786485777197,0.0005746717371217147,0.0010196903420624315,1
221,1,91,1,6,83,84,0.00012439748921706488,0.0001391823176559486,0.006275200364735101,0.0016274807891538687,0.0014682663756946878,0.0005731545233578692,0.00028538570448394127,0.0003184359639449576,0.0005609328054255082,0.0009944185266385988,1
222,1,92,1,6,83,84,0.00012395427586558543,0.00013869040620400022,0.006274880779241868,0.00162007745418954,0.001462815214793438,0.0005709339489678835,0.00028726989473101583,0.00032476590708511706,0.0005474367172367674,0.0009695878334751008,1
223,1,93,1,6,83,84,0.00012352220156939015,0.00013820974463961912,0.006274566013530579,0.0016127493938078948,0.0014574247553893987,0.0005687493611287386,0.00028908009371215673,0.000330931142569061,0.0005341799190842053,0.0009451915064712029,1
224,1,94,1,6,83,84,0.0001231009123819188,0.00013774002400252235,0.006274255972008668,0.0016054952231522829,0.0014520934161655773,0.0005665998003162272,0.0002908182566988771,0.0003369350838997816,0.000521158868477316,0.0009212227951313981,1
225,1,95,1,6,83,84,0.00012269006738902235,0.00013728094467654658,0.006273950561053022,0.0015983135949750415,0.0014468196625365814,0.0005644843378167313,0.00029248629086363754,0.0003427810954243992,0.0005083700418300576,0.0008976749687603871,1
226,1,96,1,6,83,84,0.0001222893381688419,0.00013683221609695793,0.0062736496889718605,0.001591203198015969,0.0014416020052370852,0.0005624020745911053,0.00029408605404871227,0.00034847248225762056,0.0004958099414286666,0.000874541328804582,1
227,1,97,1,6,83,84,0.00012189840827665287,0.00013639355646592928,0.006273353265967521,0.0015841627554861893,0.0014364389989569054,0.0005603521401868917,0.0002956193542597245,0.0003540124836457874,0.00048347510178105215,0.0008518152199718826,1
228,1,98,1,6,83,84,0.00012151697275333121,0.00013596469247611343,0.006273061204100049,0.0015771910236488645,0.0014313292410188866,0.0005583336916962197,0.0002970879496753144,0.0003594042688232661,0.00047136209518751777,0.0008294900398145887,1
229,1,99,1,6,83,84,0.00012114473765624815,0.00013554535904220243,0.006272773417251592,0.0015702867904887727,0.0014262713700996911,0.000556345912757297,0.00029849354906006086,0.0003646509347404282,0.00045946753678288287,0.0008075592472473699,1
230,1,100,1,6,83,84,0.00012078141961134076,0.00013513529904034195,0.006272489821091516,0.001563448874464079,0.0014212640649906435,0.000554388012597155,0.00029983781253488666,0.00036975550529609754,0.00044778808901292655,0.000786016369917711,1
231,1,101,1,6,83,84,0.0001204267453853578,0.000134734263055287,0.006272210333042133,0.0015566761233337784,0.0014163060433982097,0.0005524592251138437,0.00030112235252445274,0.00037472093149243103,0.0004363204657414296,0.0007648550107909617,1
232,1,102,1,6,83,84,0.00012008045147721645,0.00013434200913516847,0.006271934872245056,0.0015499674130546126,0.0014113960607817307,0.0005505588079960193,0.0003023487349221806,0.0003795500924303418,0.0004250614358451149,0.0007440688536743241,1
233,1,103,1,6,83,84,0.0001197422837275322,0.00013395830255372547,0.006271663359528159,0.0015433216467426291,0.0014065329092279534,0.000548686041878316,0.00030351848030675695,0.0003842457967119614,0.00041400782661499833,0.000723651668269858,1
234,1,104,1,6,83,84,0.00011941199694541614,0.00013358291557986513,0.006271395717373039,0.001536737753694104,0.0014017154163604752,0.0005468402295307393,0.00030463306537487924,0.0003888107844735564,0.00040315652675584484,0.0007035973143536961,1
235,1,105,1,6,83,84,0.00011908935455170168,0.00013321562725439602,0.0062711318698830424,0.0015302146884613212,0.0013969424442832048,0.0005450206950805503,0.0003056939242427382,0.0003932477292964241,0.00039250448920535354,0.0006838997454837915,1
236,1,106,1,6,83,84,0.00011877412823780931,0.0001328562231737629,0.006270871742751755,0.0015237514299796646,0.0013922128885563909,0.0005432267832651777,0.0003067024498835491,0.0003975592404964326,0.0003820487338483834,0.0006645530123793907,1
237,1,107,1,6,83,84,0.00011846609763949011,0.00013250449528066907,0.006270615263232034,0.001517346980741504,0.001387525677204694,0.0005414578587147789,0.00030765999552880696,0.00040174786539387905,0.00037178634989902364,0.0006455512655126921,1
238,1,108,1,6,83,84,0.00011816505002475488,0.00013216024166135565,0.006270362360105436,0.0015110003660138746,0.0013828797697550165,0.0005397133052629996,0.0003085678761155915,0.0004058160917127274,0.0003617144984086846,0.0006268887577788322,1
239,1,109,1,6,83,84,0.00011787077999528426,0.00013182326634943642,0.0062701129636521715,0.0015047106330967602,0.0013782741563049868,0.0005379925252848954,0.00030942736959738555,0.00040976634974490317,0.000351830414569726,0.0006085598465980229,1
240,1,110,1,6,83,84,0.00011758308920073328,0.00013149337913608036,0.006269867005621503,0.001498476850619121,0.001373707856618856,0.0005362949390606114,0.0003102397183053487,0.0004136010146003582,0.00034213141005711334,0.0005905589958954796,1
241,1,111,1,6,83,84,0.00011730178606529438,0.00013117039538638263,0.006269624419202579,0.0014922981078701442,0.001369179919251592,0.0005346199841638506,0.00031100613021123964,0.0004173224082896661,0.00033261487538877553,0.0005728807778993713,1
242,1,112,1,6,83,84,0.00011702668552595846,0.00013085413586176662,0.006269385138995693,0.0014861735141624187,0.0013646894206997245,0.0005329671148739394,0.0003117277802894062,0.00042093280198052626,0.00032327828238147116,0.0005555198748956536,1
243,1,113,1,6,83,84,0.00011675760878194084,0.00013054442654823262,0.00626914910098404,0.00148010219822632,0.0013602354645775004,0.0005313358016105556,0.0003124058115881688,0.0004244344176864976,0.0003141191866303665,0.0005384710807732849,1
244,1,114,1,6,83,84,0.00011649438305473703,0.00013024109849028948,0.006268916242505833,0.0014740833076323661,0.0013558171808185691,0.00052972553039012,0.00031304133641470855,0.0004278294301688685,0.0003051352302495881,0.0005217293027982654,1
245,1,115,1,6,83,84,0.00011623684135835766,0.00012994398763041456,0.006268686502226896,0.0014681160082398404,0.0013514337249012538,0.0005281358023028816,0.00031363543757069093,0.000431119968930364,0.00029632414469578274,0.0005052895632537932,1
246,1,116,1,6,83,84,0.00011598482227924698,0.00012965293465384058,0.00626845982011372,0.0014621994836704253,0.0013470842770975007,0.0005265661330098802,0.00031418916922200147,0.0004343081194871048,0.00028768375389435873,0.000489147001344428,1
247,1,117,1,6,83,84,0.0001157381697654435,0.0001293677848385604,0.006268236137406873,0.0014563329348049,0.001342768041744448,0.0005250160522589388,0.00031470355803097115,0.0004373959251428866,0.0002792119775929779,0.00047329687520590303,1
248,1,118,1,6,83,84,0.00011549673292459552,0.00012908838791033267,0.006268015396594881,0.0014505155793012711,0.0013384842465377338,0.0005234851034188287,0.0003151796041092141,0.0004403853884222851,0.0002709068350839482,0.00045773456425917937,1
249,1,119,1,6,83,84,0.00011526036583040066,0.00012881459790256298,0.0062677975413885445,0.0014447466511335535,0.0013342321418459279,0.0005219728430309118,0.00031561828186349965,0.000443278472274684,0.00026276644926926404,0.00044245557185888687,1
250,1,120,1,6,83,84,0.00011502892733708812,0.0001285462730208931,0.006267582516695639,0.001439025400149058,0.0013300110000456268,0.0005204788403774497,0.00031602054096203507,0.000446077101521055,0.0002547890511758708,0.0004274555284095089,1
251,1,121,1,6,83,84,0.00011480228090163724,0.00012828327551235051,0.006267370268596073,0.0014333510916441031,0.0013258201148763455,0.0005190026770660326,0.0003163873071294398,0.00044878316396952363,0.00024697298494482707,0.00041273019500208364,1
252,1,122,1,6,83,84,0.00011458029441328884,0.00012802547153889827,0.00626716074431748,0.0014277230059562198,0.0013216588008144068,0.0005175439466292497,0.0003167194829071249,0.0004513985114563244,0.0002393167133807685,0.00039827546772823246,1
253,1,123,1,6,83,84,0.00011436284003011979,0.00012777273105525467,0.006266953892211183,0.001422140438072162,0.0013175263924657113,0.0005161022541391618,0.00031701794844045796,0.0004539249609535749,0.00023181882412698476,0.0003840873828104267,1
254,1,124,1,6,83,84,0.00011414979402231735,0.000127524927690809,0.006266749661728597,0.001416602697250983,0.00131342224397648,0.0005146772158358727,0.00031728356221228185,0.0004563642955649322,0.0002244780365041983,0.0003701621226540958,1
255,1,125,1,6,83,84,0.00011394103662185053,0.000127281938635546,0.006266548003398077,0.0014111091066610051,0.0013093457284612704,0.0005132684587696242,0.0003175171616746402,0.00045871826533653204,0.00021729320914767758,0.00035649602312660034,1
256,1,126,1,6,83,84,0.00011373645187828178,0.00012704364452977886,0.006266348868802126,0.001405659003030168,0.0013052962374481016,0.0005118756204558876,0.00031771956391243476,0.0004609885881347875,0.0002102633484528803,0.00034308558216707786,1
257,1,127,1,6,83,84,0.00011353592752043516,0.00012680992935761322,0.006266152210555068,0.0014002517363088146,0.0013012731803397402,0.0005104983485429039,0.00031789156634731285,0.0004631769506071832,0.0002033876179794251,0.0003299274701513446,1
258,1,128,1,6,83,84,0.00011333935482365966,0.000126580680343987,0.006265957982281105,0.001394886669344565,0.00129727598389126,0.0005091363004912292,0.00031803394716493265,0.00046528500862226985,0.0001966653488252128,0.0003170185422003396,1
259,1,129,1,6,83,84,0.00011314662848244603,0.0001263557878551603,0.0062657661385927535,0.001389563177567848,0.0012933040917023789,0.000507789143264629,0.00031814746610255734,0.0004673143884024255,0.00019009605115913357,0.0003043558530891469,1
260,1,130,1,6,83,84,0.0001129576464881533,0.00012613514530254472,0.00626557663506973,0.0013842806486890522,0.0012893569637252877,0.0005064565530321321,0.00031823286470333584,0.00046926668665176315,0.00018367942685095805,0.0002919366749780437,1
261,1,131,1,6,83,84,0.00011277231001164901,0.0001259186490497551,0.006265389428238201,0.001379038482404674,0.00128543407578661,0.0005051382148805326,0.0003182908671326012,0.0004711434717619857,0.00017741538341060317,0.00027975851891041145,1
262,1,132,1,6,83,84,0.0001125905232906017,0.00012570619832275815,0.006265204475550454,0.0013738360901140274,0.0012815349191232926,0.0005038338225370919,0.00031832218040885355,0.00047294628391519286,0.0001713040491888599,0.0002678191606740887,1
263,1,133,1,6,83,84,0.00011241219352128307,0.00012549769512302294,0.006265021735364955,0.0013686728946443766,0.001277658999932422,0.0005025430781019859,0.0003183274950970972,0.00047467663607704037,0.00016534578995734133,0.000256116672216779,1
264,1,134,1,6,83,84,0.00011223723075462373,0.00012529304414355308,0.006264841166926752,0.0013635483299851857,0.001273805838933859,0.0005012656917900813,0.0003183074855763482,0.000476336014180796,0.00015954122678767154,0.0002446494597319752,1
265,1,135,1,6,83,84,0.00011206554779638557,0.0001250921526877134,0.00626466273034834,0.0013584618410303732,0.0012699749709458004,0.0005000013816817163,0.00031826281061000624,0.00047792587791602176,0.0001538912552127724,0.00023341631012041393,1
266,1,136,1,6,83,84,0.00011189706011124059,0.00012489493059074204,0.006264486386590834,0.0013534128833286505,0.0012661659444725814,0.0004987498734821058,0.0003181941136819056,0.00047944766106025285,0.00014839706558091357,0.00022241644796791823,1
267,1,137,1,6,83,84,0.00011173168573061002,0.00012470129014384066,0.006264312097445548,0.0013484009228413342,0.0012623783213047217,0.0004975109002890562,0.0003181020234055527,0.00048090277197991436,0.0001430601643015198,0.00021164960552874114,1
268,1,138,1,6,83,84,0.0001115693451640978,0.0001245111460207913,0.00626413982551595,0.0013434254357070732,0.0012586116761303151,0.000496284202368628,0.0003179871539924094,0.0004822925942385517,0.00013788239565587826,0.00020111610917038905,1
269,1,139,1,6,83,84,0.0001114099613143434,0.00012432441520695298,0.006263969534199943,0.0013384859080141805,0.001254865596157977,0.0004950695269385121,0.00031785010544104994,0.000483618486695487,0.0001328659636449607,0.00019081698668578514,1
270,1,140,1,6,83,84,0.00011125345939518391,0.00012414101693061043,0.006263801187672596,0.0013335818355785384,0.0012511396807504953,0.0004938666279586978,0.0003176914641098656,0.00048488178433582106,0.00012801345308697143,0.00018075410107877158,1
271,1,141,1,6,83,84,0.00011109976685295516,0.00012396087259653705,0.006263634750869105,0.0013287127237286479,0.001247433541069308,0.0004926752659292878,0.0003175118029083019,0.0004860837983953252,0.00012332784889588396,0.00017093031812591083,1
272,1,142,1,6,83,84,0.0001109488132908167,0.00012378390572174457,0.006263470189468209,0.0013238780870963739,0.0012437467997290627,0.0004914952076951049,0.000317311681685102,0.0004872258168587296,0.00011881255213624479,0.00016134971723319292,1
273,1,143,1,6,83,84,0.00011080053039595675,0.0001236100418732998,0.0062633074698758995,0.0013190774494132777,0.0012400790904624711,0.0004903262262568315,0.00031709164755057217,0.0004883091048509276,0.00011447139098379324,0.00015201785780165095,1
274,1,144,1,6,83,84,0.00011065485186957382,0.00012343920860816507,0.006263146559209481,0.001314310343312971,0.0012364300577946108,0.0004891681005884971,0.0003168522351822436,0.0004893349050040223,0.00011030862425730576,0.0001429421168931791,1
275,1,145,1,6,83,84,0.00011051171335948974,0.00012327133541496484,0.006262987425281964,0.0013095763101384438,0.001232799356726739,0.00048802061546097286,0.0003165939670988991,0.0004903044377685238,0.00010632893460919821,0.0001341321181710631,1
276,1,146,1,6,83,84,0.0001103710523953428,0.00012310635365763285,0.0062628300365868,0.0013048748997547925,0.0012291866524291744,0.00048688356127137234,0.0003163173539762188,0.0004912189018238543,0.00010253740789716915,0.00012560027690293186,1
277,1,147,1,6,83,84,0.00011023280832615366,0.00012294419652086354,0.0062626743622829165,0.0013002056703665193,0.0012255916199431635,0.0004857567338779855,0.0003160228949429359,0.0004920794744511981,9.893949477533765e-05,0.00011736249068906304,1
278,1,148,1,6,83,84,0.00011009692226029058,0.00012278479895729892,0.006262520372180106,0.0012955681883401204,0.0012220139438912313,0.0004846399344407247,0.0003157110778196197,0.0004928873118075624,9.554095013900287e-05,0.00010943900858930485,1
279,1,149,1,6,83,84,0.00010996333700761343,0.0001226280976363997,0.006262368036724675,0.0012909620280307065,0.0012184533181961025,0.00048353296926669404,0.0003153823793797715,0.0004936435492590128,9.234774597883194e-05,0.00010185550912624097,1
280,1,150,1,6,83,84,0.00010983199702379325,0.0001224740308949309,0.006262217326985458,0.0012863867716134208,0.0012149094458071734,0.0004824356496607836,0.00031503726564206997,0.000494349301770411,8.936595360518669e-05,9.464440280468145e-05,1
281,1,151,1,6,83,84,0.00010970284835667876,0.00012232253868902878,0.0062620682146400835,0.0012818420089190088,0.0012113820384357997,0.0004813477917811884,0.00031467619210959305,0.0004950056642087318,8.66015922017131e-05,8.784633316306305e-05,1
282,1,152,1,6,83,84,0.00010957583859462838,0.00012217356254774653,0.006261920671961586,0.0012773273372734518,0.001207870816297052,0.0004802692164994253,0.00031429960395744453,0.000495613711555616,8.406044259933022e-05,8.151175873880463e-05,1
283,1,153,1,6,83,84,0.00010945091681673576,0.00012202704552809402,0.006261774671805262,0.0012728423613416484,0.0012043755078599448,0.00047919974926498906,0.00031390793634550573,0.0004961744993639948,8.174782800159875e-05,7.570232191391282e-05,1
284,1,154,1,6,83,84,0.00010932803354486164,0.00012188293217144992,0.006261630187595842,0.0012683866929748841,0.0012008958496043365,0.00047813921997423364,0.0003135016145980235,0.0004966890639712433,7.966836723661835e-05,7.049141537660716e-05,1
285,1,155,1,6,83,84,0.0001092071406974254,0.0001217411684613559,0.0062614871933149175,0.0012639599510619506,0.0011974315857846266,0.000477087462843439,0.00031308105446058003,0.0004971584228632367,7.782571061336372e-05,6.596295023042865e-05,1
286,1,156,1,6,83,84,0.00010908819154483389,0.00012160170178260215,0.006261345663488681,0.0012595617613841096,0.0011939824682009029,0.00047604431628593734,0.0003126466622807369,0.0004975835749003411,7.622227317574152e-05,6.220695955072349e-05,1
287,1,157,1,6,83,84,0.00010897114066653239,0.0001214644808816062,0.006261205573175908,0.0012551917564733693,0.0011905482559760308,0.0004750096227930786,0.0003121988351789721,0.0004979655005380922,7.485898416183865e-05,5.931075434002115e-05,1
288,1,158,1,6,83,84,0.00010885594390959797,0.00012132945582797589,0.006261066897956188,0.001250849575473854,0.0011871287153396477,0.0004739832288189241,0.0003117379614292354,0.0004983051624417994,7.373507388768484e-05,5.7345536142571766e-05,1
289,1,159,1,6,83,84,0.0001087425583487769,0.0001211965779772983,0.006260929613918457,0.001246534864007129,0.001183723619417657,0.0004729649846685538,0.00031126442040928237,0.0004986035052991242,7.284791908226967e-05,5.635095707256352e-05,1
290,1,160,1,6,83,84,0.00010863094224798212,0.0001210657999350177,0.00626079369764975,0.0012422472740398745,0.0011803327480288076,0.00047195474438986807,0.00031077858302023414,0.000498861456525154,7.219296440603802e-05,5.632294693861782e-05,1
291,1,161,1,6,83,84,0.00010852105502311378,0.00012093707552146876,0.006260659126224222,0.0012379864637554285,0.0011769558874862138,0.00047095236566874676,0.0003102808117025615,0.000499079926209164,7.176373149832159e-05,5.7210503600183456e-05,1
292,1,162,1,6,83,84,0.00010841285720620946,0.00012081035973793283,0.00626052587719239,0.0012337520974275516,0.001173592830405059,0.0004699577097274034,0.0003097714607543793,0.0004992598076361728,7.155191829386617e-05,5.892344687525752e-05,1
293,1,163,1,6,83,84,0.00010830631041083865,0.00012068560873374938,0.006260393928570652,0.0012295438452976496,0.0011702433755155467,0.00046897064122590764,0.00030925087642335734,0.0004994019773906769,7.154758193920287e-05,6.134769067781756e-05,1
294,1,164,1,6,83,84,0.00010820137729870812,0.00012056277977440663,0.006260263258830989,0.0012253613834545692,0.0011669073274814304,0.0004679910281667147,0.00030871939712448444,0.0004995072956990121,7.173939016398491e-05,6.43617680016694e-05,1
295,1,165,1,6,83,84,0.00010809802154742371,0.00012044183121060247,0.006260133846890937,0.0012212043937170373,0.0011635844967238904,0.00046701874180211895,0.0003081773536344042,0.0004995766067330687,7.211491990659322e-05,6.784967106624403e-05,1
296,1,166,1,6,83,84,0.00010799620781936484,0.00012032272244822955,0.00626000567210377,0.0012170725635190732,0.001160274699249913,0.00046605365654449305,0.0003076250691480567,0.0004996107386611462,7.266097924571368e-05,7.170829734805957e-05,1
297,1,167,1,6,83,84,0.00010789590173163062,0.00012020541391926362,0.006259878714248895,0.0012129655857975436,0.001156977756486175,0.0004650956498792661,0.0003070628595825316,0.000499610504165132,7.336392935053751e-05,7.585025998842822e-05,1
298,1,168,1,6,83,84,0.00010779706982702048,0.00012008986705351909,0.00625975295352247,0.0012088831588825157,0.001153693495117483,0.00046414460228053945,0.0003064910336844755,0.0004995767005931805,7.420998657618688e-05,8.020371047527707e-05,1
299,1,169,1,6,83,84,0.0001076996795459972,0.00011997604425124503,0.006259628370528237,0.0012048249863901358,0.0011504217469300122,0.00046320039712925703,0.0003059098931152506,0.0004995101100797913,7.518548999040644e-05,8.471066254249711e-05,1
300,1,170,1,6,83,84,0.00010760369919960298,0.0001198639088565332,0.006259504946268539,0.0012007907771174476,0.001147162348658473,0.0004622629206337283,0.0003053197327381459,0.0004994115000400288,7.627712533724968e-05,8.932480569528256e-05,1
301,1,171,1,6,83,84,0.00010750909794329549,0.00011975342513151418,0.006259382662135548,0.0011967802449399214,0.0011439151418386037,0.0004613320617526622,0.000304720840654209,0.0004992816231999829,7.747210180087946e-05,9.40093423948643e-05,1
302,1,172,1,6,83,84,0.00010741584575166582,0.00011964455823131375,0.006259261499902728,0.0011927931087111084,0.0011406799726632118,0.0004604077121204116,0.0003041134984016263,0.0004991212179407139,7.87582822921856e-05,9.873508182304695e-05,1
303,1,173,1,6,83,84,0.00010732391339398358,0.00011953727417974765,0.006259141441716418,0.001188829092164489,0.0011374566918424312,0.00045948976597442326,0.00030349798106763285,0.0004989310084788816,8.012427108548218e-05,0.00010347885671248959,1
304,1,174,1,6,83,84,0.00010723327241060241,0.00011943153984572716,0.006259022470087661,0.0011848879238173919,0.001134245154468406,0.0004585781200849094,0.0003028745574604679,0.0004987117051555124,8.155946450083715e-05,0.00010822225085749505,1
305,1,175,1,6,83,84,0.00010714389509009495,0.00011932732292035539,0.006258904567884182,0.0011809693368769363,0.00113104521988347,0.000457672673686491,0.0003022434902659718,0.0004984640047141369,8.30540711155294e-05,0.00011295059454893935,1
306,1,176,1,6,83,84,0.00010705575444718655,0.0001192245918946902,0.006258787718322589,0.0011770730691483859,0.0011278567515522018,0.0004567733284119355,0.0003016050360590173,0.000498188590295984,8.459910802360481e-05,0.00011765217877590707,1
307,1,177,1,6,83,84,0.0001069688242014009,0.00011912331603815766,0.006258671904960704,0.0011731988629448077,0.0011246796169372176,0.0004558799882277611,0.0003009594456199465,0.0004978861320169555,8.618637917787046e-05,0.0001223176428040093,1
308,1,178,1,6,83,84,0.00010688307875640461,0.0001190234653775821,0.006258557111690065,0.001169346464999368,0.0011215136873789025,0.0004549925593718137,0.0003003069638652913,0.0004975572868208485,8.780844104023292e-05,0.00012693949691146107,1
309,1,179,1,6,83,84,0.00010679849318002654,0.00011892501067683746,0.006258443322728656,0.0011655156263789565,0.0011183588379776845,0.00045411095029252807,0.0002996478301550634,0.0004972026990436428,8.945855991402026e-05,0.00013151174967523252,1
310,1,180,1,6,83,84,0.00010671504318493993,0.00011882792341707155,0.006258330522613745,0.0011617061023998993,0.0011152149474807339,0.00045323507159007476,0.0002989822782799946,0.0004968230003770017,9.113066441734757e-05,0.00013602961582218957,1
311,1,181,1,6,83,84,0.00010663270510994625,0.00011873217577751037,0.006258218696194883,0.0011579176525456122,0.0011120818981713754,0.00045236483595915544,0.0002983105366005193,0.0004964188101205209,9.2819295774721e-05,0.0001404892861899893,1
312,1,182,1,6,83,84,0.00010655145590190179,0.00011863774061680014,0.006258107828627096,0.0011541500403854028,0.001108959575761729,0.0004515001581334151,0.0002976328282865482,0.0004959907356222035,9.451955789683625e-05,0.00014488774566445234,1
313,1,183,1,6,83,84,0.00010647127309817797,0.00011854459145489398,0.0062579979053642,0.0011504030334957389,0.001105847869288573,0.0004506409548315032,0.00029694937121417406,0.0004955393720852904,9.622706866150703e-05,0.00014922262831938574,1
314,1,184,1,6,83,84,0.00010639213480972384,0.0001184527024554616,0.006257888912152291,0.0011466764033826323,0.001102746671012261,0.0004497871447046748,0.00029626037830437444,0.0004950653031934032,9.793791330933323e-05,0.0001534921014513569,1
315,1,185,1,6,83,84,0.00010631401970464559,0.00011836204840878024,0.006257780835023343,0.0011429699254058442,0.0010996558763184299,0.00044893864828585324,0.0002955660574488577,0.0004945691009755174,9.964860059916473e-05,0.00015769477232974158,1
316,1,186,1,6,83,84,0.00010623690699231859,0.0001182726047151319,0.006257673660289006,0.0011392833787046727,0.0010965753836225047,0.00044809538794016824,0.0002948666117293944,0.0004940513262133338,0.00010135602198583393,0.00016182961266983183,1
317,1,187,1,6,83,84,0.00010616077640799588,0.0001181843473686521,0.0062575673745344715,0.0011356165461252577,0.0010935050942772868,0.0004472572878169024,0.0002941622394769694,0.0004935125285583876,0.00010305741402193018,0.00016589589725575526,1
318,1,188,1,6,83,84,0.00010608560819791758,0.00011809725294165595,0.006257461964612556,0.001131969214149306,0.0010904449124829558,0.0004464242738027997,0.0002934531344147996,0.0004929532467980575,0.00010475032392535998,0.00016989315369781783,1
319,1,189,1,6,83,84,0.00010601138310485311,0.0001180112985693942,0.006257357417637864,0.0011283411728246237,0.0010873947451994863,0.0004455962734766583,0.0002927394856501449,0.0004923740088494764,0.00010643257825554222,0.00017382112116108426,1
320,1,190,1,6,83,84,0.0001059380823541382,0.00011792646193523691,0.006257253720981083,0.0011247322156965331,0.0010843545020623822,0.0004447732160652667,0.00029202147791618753,0.0004917753322171909,0.00010810225452607025,0.00017767971626633542,1
321,1,191,1,6,83,84,0.00010586568764011506,0.0001178427212562776,0.0062571508622634355,0.0011211421397413013,0.0010813240952998225,0.000443955032400505,0.0002912992915670078,0.0004911577239898212,0.00010975765557290067,0.00018146900479603964,1
322,1,192,1,6,83,84,0.00010579418111301542,0.00011776005526934471,0.006257048829351234,0.0011175707453005394,0.0010783034396529944,0.00044314165487771356,0.0002905731026954514,0.0004905216810731118,0.00011139728646546365,0.0001851891781088916,1
323,1,193,1,6,83,84,0.00010572354536623324,0.00011767844321740049,0.00625694761035057,0.0011140178360170556,0.0010752924522986218,0.0004423330174152015,0.000289843083265808,0.0004898676904409013,0.00011301983376843482,0.00018884053342667833,1
324,1,194,1,6,83,84,0.00010565376342399686,0.00011759786483630865,0.006256847193602098,0.001110483218772036,0.0010722910527732328,0.0004415290554148324,0.00028910940112029747,0.0004891962291678682,0.0001146241468894639,0.0001924234571944765,1
325,1,195,1,6,83,84,0.0001055848187294196,0.00011751830034199643,0.006256747567675988,0.0011069667036236093,0.001069299162900481,0.0004407297057238251,0.00028837222014411893,0.0004885077647398572,0.00011620922140512992,0.0001959384111435342,1
326,1,196,1,6,83,84,0.00010551669513291627,0.00011743973041794951,0.006256648721366916,0.00110346810374647,0.0010663167067197405,0.00043993490659748687,0.0002876317003319746,0.0004878027551994925,0.00011777418407864957,0.00019938592041252452,1
327,1,197,1,6,83,84,0.00010544937688097445,0.00011736213620305913,0.006256550643689236,0.0010999872353728598,0.0010633436104174005,0.00043914459766305965,0.00028688799781296175,0.0004870816492003812,0.00011931827946125709,0.0002027665635006225,1
328,1,198,1,6,83,84,0.00010538284860526017,0.00011728549927981545,0.006256453323872241,0.0010965239177346685,0.0010603798022599197,0.0004383587198845345,0.00028614126505461585,0.0004863448864053636,0.0001208408578780174,0.0002060809636774579,1
329,1,199,1,6,83,84,0.00010531709531206032,0.00011720980166282123,0.006256356751355485,0.0010930779730069194,0.0010574252125288013,0.0004375772155284536,0.00028539165079886154,0.000485592897380666,0.00012234136468587073,0.00020932978167930718,1
